ModelFile;PositionX;PositionY;PositionZ;RotationX;RotationY;RotationZ;ScaleFactor;ModelId;Type
alteractree02.obj;17339.48;39.79061;15993.88;0;128.687;0;1.128906;193872;m2
alteractree02.obj;17478.03;56.5007;15900.57;0;139.608;0;1.109375;193773;m2
alteractree02.obj;17464.81;61.57284;15989.85;0;14.41449;0;1.083984;193928;m2
tirisfallgladecanopytree06.obj;17423.47;54.84685;15498.12;0;9.422546;-1.5;0.375;143258;m2
alteractree02.obj;17365.46;43.46751;15988.99;0;323.636;0;1.060547;193759;m2
alteractree02.obj;17240.91;40.48384;15730.49;0;200.781;0;1.035156;193766;m2
alteractree02.obj;17319.8;44.72561;15801.06;0;121.249;0;1.003906;193769;m2
alteractree02.obj;17414.65;43.74128;15822.88;0;301.309;0;0.9892578;193763;m2
alteractree02.obj;17341.87;46.32949;15793.28;0;212.24;0;0.9384766;193765;m2
alteractree02.obj;17572.32;65.42332;15864.2;0;195.504;0;0.9072266;193994;m2
alteractree02.obj;17579.52;69.70851;15801.04;0;330.379;0;0.8828125;193995;m2
alteractree02.obj;17335.99;39.10828;15989.55;0;22.52258;0;0.8671875;193873;m2
alteractree02.obj;17499.87;58.12788;15866.53;0;89.83801;0;0.8662109;193761;m2
elwynnmelon01.obj;17413.25;43.97091;15919.08;1;319;-5;1;202038;m2
elwynnmelon01.obj;17441.88;42.82286;15926.91;-0.5;318;-1;1;202040;m2
elwynnmelon01.obj;17421.89;43.41866;15930.81;1;136;1.5;1;202039;m2
tirisfallgladecanopytree06.obj;17420.6;55.15121;15492.56;0;267.005;0;0.2998047;143259;m2
alteractree02.obj;17563.03;75.43964;15951.63;0;161.9874;0;0.8447266;193930;m2
alteractree02.obj;17524.18;61.65605;15869.89;0;51.42859;0;0.8378906;193762;m2
alteractree02.obj;17392.44;42.86229;15966.54;0;122.25;0;0.8017578;193760;m2
alteractree07.obj;17351.26;41.08785;15814.25;0;14;0;0.9296875;202041;m2
alteractree07.obj;17342.52;40.45614;15827.19;0;110.328;0;0.8574219;202043;m2
alteractree04.obj;17371.49;43.14703;15986.72;0;262.006;0;1.313477;193739;m2
alteractree07.obj;17356.89;40.83414;15824.76;0;39.9805;0;0.8222656;202042;m2
redridgefallentree02moss.obj;17089.21;-11.73375;15771.1;9;346.665;5.5;1.384766;345329;m2
alteractree04.obj;17470.56;51.37576;15856.98;0;240.212;0;1.239258;193731;m2
alteractree04.obj;17506.66;59.25093;15869.86;0;271.144;0;1.234375;193730;m2
alteractree04.obj;17385.41;42.29523;15881.43;0;66.11292;0;1.208008;193870;m2
alteractree04.obj;17315.38;45.61062;15797.87;0;313.757;0;1.194336;193770;m2
alteractree04.obj;17524.33;67.16994;15947.82;0;351.354;0;1.171875;193932;m2
alteractree04.obj;17405.1;41.72683;15818.41;0;38.68402;0;1.163086;193734;m2
alteractree04.obj;17336.78;46.44577;15792.33;0;76.24741;0;1.157227;193735;m2
alteractree04.obj;17392.39;42.28175;15815.81;0;17.91931;0;1.094727;193732;m2
alteractree04.obj;17562.11;63.74846;15850.1;0;264.834;0;1.083008;193943;m2
alteractree04.obj;17560.18;73.21291;15946.7;0;178.072;0;1.080078;193931;m2
alteractree04.obj;17565.61;62.14465;15849.74;0;343.212;0;1.078125;193944;m2
alteractree04.obj;17451.94;60.02267;15992.04;0;89.73911;0;1.060547;193728;m2
alteractree04.obj;17259.97;42.84263;15747.78;0;258.362;0;1.018555;193767;m2
alteracwatertower.obj;17366.44;42.07253;15840.2;2;359.5;3;1;202051;m2
alteractree04.obj;17372.68;42.65786;15983.71;0;36.9827;0;1.000977;193738;m2
alteractree04.obj;17245.08;41.26775;15730.79;0;353.485;0;0.9736328;193736;m2
fish01.obj;17155.04;25.72235;15804.74;0.5;3;4.5;1.609375;337670;m2
fish01.obj;17210.69;30.95219;16004.16;0.5;0;3.5;1.648438;337666;m2
alteractree04.obj;17506.05;59.00492;15866.86;0;201.089;0;0.9541016;193729;m2
alteractree04.obj;17590.43;99.13108;16004.27;0;120.425;0;0.9541016;193978;m2
alteractree04.obj;17245.77;40.94455;15733.61;0;356.704;0;0.9228516;193737;m2
alteractree04.obj;17461.75;54.59104;15895.42;0;104.978;0;0.9130859;193771;m2
alteractree04.obj;17390.63;43.01777;15969.42;0;150.585;0;0.8867188;193740;m2
fish01.obj;17217.99;29.37823;15995.9;0;0;5.5;1.489258;337667;m2
alteractree04.obj;17371.74;41.28872;15889.97;0;259.819;0;0.8554688;193868;m2
rakecart.obj;17406.69;43.3833;15962.08;0;11.5;0;1;202092;m2
alteractree04.obj;17392.37;41.86321;15818.18;0;42.35361;0;0.84375;193733;m2
fish01.obj;17113.03;24.44526;15825.13;0;154.165;7.5;1.117188;337672;m2
alteractree04.obj;17382.29;41.61846;15879.46;0;182.033;0;0.7666016;193869;m2
alteractree04.obj;17458.53;53.92427;15897.64;0;84.15781;0;0.7392578;193772;m2
fish01.obj;17143.35;30.52291;15733.92;-0.5;215.13;6;0.9160156;337673;m2
rowboat01.obj;17330.25;33.24332;15873.14;10.5;309.5;11.5;1;202124;m2
westfallshed.obj;17326.03;34.26746;15850.27;0;22.5;0;1;202119;m2
westfallwagon01.obj;17359.96;41.0322;15847.67;0.5;0;10.5;1;202053;m2
fish01.obj;17236.16;31.0127;15858.1;1.5;0;5;1;337669;m2
fish01.obj;17216.61;30.49125;15782.74;0.5;0;5.5;1;337671;m2
alteracshrub02.obj;17477.07;56.87931;15899.44;0;130.2798;0;1.241211;193855;m2
alteracshrub02.obj;17372.5;43.26387;15985.06;0;223.47;0;1.216797;193834;m2
alteracshrub02.obj;17391.28;42.33253;15820.51;0;28.1698;0;1.208984;193843;m2
alteracshrub02.obj;17383.75;44.3165;15814.36;0;207.598;0;1.210938;193841;m2
alteracshrub02.obj;17507.73;59.8665;15868.1;0;28.8949;0;1.188477;193849;m2
alteracshrub02.obj;17364.72;44.3902;15988.49;0;201.508;0;1.237305;193836;m2
alteracshrub02.obj;17498.33;58.05896;15867.23;0;60.49261;0;1.171875;193851;m2
alteracshrub02.obj;17372.96;41.9231;15879.61;0;129.264;0;1.136719;193882;m2
alteracshrub02.obj;17390.9;43.19836;15967.6;0;34.3129;0;1.140625;193838;m2
alteracshrub02.obj;17503.25;61.39299;15858.33;0;331.94;0;1.163086;193852;m2
alteracshrub02.obj;17317.27;46.04464;15797.74;0;327.699;0;1.114258;193856;m2
alteracshrub02.obj;17335.82;46.75531;15790.12;0;142.717;0;1.097656;193859;m2
alteracshrub02.obj;17261.81;43.87097;15746.55;0;256.462;0;1.219727;193866;m2
alteracshrub02.obj;17314.54;45.79907;15798.29;0;49.93439;0;1.045898;193857;m2
alteracshrub02.obj;17256.28;43.07684;15734.09;0;205.89;0;1.099609;193864;m2
alteracshrub02.obj;17505.18;59.49971;15869.84;0;334.423;0;1.081055;193850;m2
alteracladder01.obj;17356.07;41.04557;15823.65;-6.5;213;0;1;202047;m2
alteracshrub02.obj;17382.18;42.75233;15983.83;0;194.1359;0;1.174805;193840;m2
alteracshrub02.obj;17460.32;54.70436;15897.21;0;343.663;0;1.134766;193854;m2
alteracshrub02.obj;17370.63;41.75094;15889.92;0;9.619507;0;1.213867;193878;m2
alteracshrub02.obj;17363.94;40.3898;15896.12;0;122.216;0;1.012695;193880;m2
alteracshrub02.obj;17568.04;62.65866;15846.67;0;57.18561;0;1.008789;194025;m2
alteracshrub02.obj;17525.25;68.0648;15946.78;0;201.199;0;1.072266;193937;m2
alteracshrub02.obj;17570.27;62.63997;15843.56;0;312.505;0;0.9804688;194024;m2
alteracshrub02.obj;17560.29;74.43259;15949.25;0;351.507;0;1.208008;193938;m2
alteracshrub02.obj;17505.04;64.99036;15945.06;0;335.533;0;0.9980469;193934;m2
alteracshrub02.obj;17371.46;41.38232;15898.82;0;325.788;0;0.953125;193883;m2
alteracfruitbucket03.obj;17353.9;41.04248;15826.39;0;222.5;0;1;202044;m2
brokencart.obj;17422.52;42.64193;15967.75;2.5;193;-3;1;202098;m2
alteracshrub02.obj;17452.99;60.80421;15990.91;0;348.772;0;1.097656;193830;m2
alteracshrub02.obj;17254.61;42.56757;15736.44;0;93.70529;0;1.203125;193865;m2
alteracshrub02.obj;17469.52;52.22536;15856.01;0;23.11591;0;0.9765625;193847;m2
alteracshrub02.obj;17470.31;51.92212;15858.8;0;322.47;0;0.9091797;193848;m2
alteracshrub02.obj;17403.76;42.88936;15818.31;0;108.098;0;1;193846;m2
alteracshrub02.obj;17363.66;40.60077;15899.87;0;230.023;0;0.8955078;193879;m2
alteracshrub02.obj;17523.07;61.91576;15869.82;0;332.973;0;0.9355469;193942;m2
alteracshrub02.obj;17337.43;39.78862;15993.91;0;81.15851;0;1.091797;193875;m2
alteracshrub02.obj;17451.22;60.71761;15993.54;0;21.2482;0;0.9580078;193831;m2
alteracshrub02.obj;17246.7;41.78255;15732.15;0;274.194;0;1.149414;193862;m2
alteracshrub02.obj;17456.5;62.07653;15998.24;0;122.6;0;0.890625;193832;m2
alteracshrub02.obj;17242.88;41.229;15731.34;0;137.806;0;0.8710938;193863;m2
plow.obj;17415.62;42.8593;15964.97;5;83;-1.5;1;202091;m2
alteracshrub02.obj;17521.71;66.85899;15946.97;0;118.195;0;0.8886719;193936;m2
alteracshrub02.obj;17321.92;45.26202;15801.64;0;345.542;0;0.9755859;193858;m2
alteracshrub02.obj;17391.23;43.19042;15972.43;0;172.371;0;1.049805;193837;m2
alteracshrub02.obj;17519.84;66.90771;15951.8;0;82.00452;0;1.023438;193935;m2
alteracshrub02.obj;17558.36;73.50739;15946.96;0;183.302;0;1.09375;193939;m2
alteracshrub02.obj;17500.73;62.72802;15955.02;0;180.862;0;1.136719;193940;m2
alteracshrub02.obj;17343.18;46.76534;15793.46;0;4.762207;0;1.049805;193861;m2
alteracshrub02.obj;17405.69;43.00103;15819.2;0;114.833;0;0.8486328;193845;m2
alteracshrub02.obj;17563.54;63.88242;15851.16;0;189.465;0;0.9716797;194026;m2
alteracshrub02.obj;17383.67;42.40144;15879.1;0;243.657;0;0.8310547;193881;m2
alteracshrub02.obj;17337.88;40.5509;15996.33;0;69.6994;0;0.8642578;193874;m2
alteracshrub02.obj;17460.48;54.63145;15894.94;0;305.44;0;0.7861328;193853;m2
outhouse.obj;17457.02;43.32183;15937.99;4.5;191;0.5;1;202115;m2
alteracshrub02.obj;17391.68;42.64172;15817.35;0;196.145;0;0.8359375;193842;m2
alteracshrub02.obj;17334.63;38.78125;15988.24;0;89.76099;0;1.024414;193876;m2
alteracshrub02.obj;17508.98;65.40397;15945.27;0;278.556;0;0.90625;193933;m2
alteracshrub02.obj;17374.4;43.00925;15983.83;0;286.028;0;0.8330078;193835;m2
alteracshrub02.obj;17381.87;42.80605;15972.94;0;182.842;0;0.9804688;193839;m2
alteracshrub02.obj;17571.63;65.0674;15858.01;0;9.536438;0;0.8916016;194027;m2
alteracshrub02.obj;17334.05;46.30709;15794.07;0;67.2164;0;0.7548828;193860;m2
alteracshrub02.obj;17462.12;61.77004;15988.91;0;250.617;0;0.7666016;193833;m2
westfalllamppost.obj;17339.6;35.59227;15857.99;0;0;0;1;461437;m2
westfallfence.obj;17426.28;43.65468;15911.64;-3.5;276;0.5;1;202010;m2
westfallfence.obj;17430.41;43.41299;15911.28;-2.5;266;4.5;1;202011;m2
westfallfence.obj;17401.37;45.09528;15912.01;-3.5;169;0.5;1;202014;m2
westfallfence.obj;17399.87;44.49395;15920.17;-2.5;172.5;0;1;202016;m2
westfallfence.obj;17400.63;44.79402;15916.08;-3;169;0.5;1;202015;m2
westfallfence.obj;17401.96;45.22788;15907.85;-1.5;171.5;0.5;1;202013;m2
westfallfence.obj;17447.54;43.57665;15936.96;-1.5;98.5;2;1;202024;m2
westfallfence.obj;17422.34;43.93464;15910.27;-4.5;250.5;0;1;202008;m2
westfallfence.obj;17353.58;41.23164;15811.77;0;92.5;0;1;202130;m2
westfallfence.obj;17392.9;44.13314;15941.97;0;181.5;0;1;202020;m2
westfallfence.obj;17462.67;42.90485;15923.05;0;187;0;1;202034;m2
westfallfence.obj;17438.59;42.98407;15910.61;0;270;0;1;202009;m2
westfallfence.obj;17434.5;43.15161;15911.54;-1.5;282.5;3;1;202012;m2
westfallfence.obj;17349.4;41.20064;15811.98;0;100.5;0;1;202131;m2
westfallfence.obj;17393.7;44.10709;15937.91;0;168.5;0;1;202019;m2
westfallfence.obj;17443.42;43.52745;15937.62;-4.5;112.5;0;1;202025;m2
westfallfence.obj;17411.76;45.09346;15903.65;-5;243.5;2.5;1;202005;m2
alteracshrub02.obj;17525;62.43044;15870.96;0;83.08112;0;0.8105469;193941;m2
westfallfence.obj;17463.1;42.94848;15927.2;1;159.5;1;1;202035;m2
westfallfence.obj;17395.07;44.05686;15933.97;0;160.5;0;1;202018;m2
westfalllamppost02.obj;17385.58;42.75744;15864.66;0;17;0;1;202134;m2
westfalllamppost02.obj;17401.16;45.10654;15906.28;0;41.5;0;1;202135;m2
westfallfence.obj;17357.43;41.16964;15813.36;0;67;0;1;202129;m2
westfallfence.obj;17345.35;41.2792;15812.75;0;113.5;0;1;202132;m2
westfallfence.obj;17453.76;43.20647;15914.91;-2;239;3;1;202031;m2
alteracshrub02.obj;17572.13;67.00386;15866.32;0;87.0144;0;0.8105469;194028;m2
westfallfence.obj;17418.84;44.30539;15908.01;-5;236.5;1.5;1;202007;m2
westfallfence.obj;17460.72;42.9537;15919.36;0;208;0;1;202033;m2
westfallfence.obj;17415.5;44.73708;15905.5;-5.5;233;3.5;1;202006;m2
westfallfence.obj;17433.54;42.84542;15944.82;-1.5;144.5;3;1;202028;m2
westfallfence.obj;17457.31;43.0565;15917.02;-1;235.5;1;1;202032;m2
potbellystove.obj;17320.52;34.59507;15850.94;0;330;0;1;202123;m2
alteracshrub02.obj;17372.08;41.97608;15888.75;0;177.551;0;0.7734375;193877;m2
alteracshrub02.obj;17413.01;43.89682;15821.77;0;274.007;0;0.7509766;193844;m2
westfallfence.obj;17436.75;43.08094;15942.28;-2.5;128;4.5;1;202027;m2
deadminelumberpilesmall.obj;17383.96;42.5874;15858.44;0;115.246;0;1;202067;m2
westfallfence.obj;17439.58;43.36336;15939.24;-3.5;138;0.5;1;202026;m2
excavationbarrierplank.obj;17401.9;43.3026;15961.95;92.5;287;-150;0.2998047;202097;m2
brokenbarrel01.obj;17398.75;43.60946;15953.08;0;114.25;0;1;202114;m2
westfallfence.obj;17431.12;42.82013;15948.25;0;132;0;1;202029;m2
westfallfence.obj;17461.67;43.0794;15931.06;0;138;0;1;202036;m2
deadminelumberpilelarge.obj;17359.65;42.05606;15847.61;0;0;10.5;1;202054;m2
caveminewheelbarrow01.obj;17331.21;34.22627;15849.82;-2;217.5;-1.5;1;202128;m2
excavationbarrierplank.obj;17403.25;43.41076;15959.91;92.5;0;-150;0.2998047;202096;m2
westfallfence.obj;17397.99;44.07582;15930.99;0;135;0;1;202017;m2
harness.obj;17419.21;43.55018;15952.97;11;115;-5;1;202090;m2
caveminewheelbarrow01.obj;17344.25;40.87163;15825.09;2.5;6.5;0.5;1;202052;m2
westfalltable.obj;17396.77;42.69419;15858.36;0;0;0;1;202076;m2
deadminecargoboxes.obj;17379.26;42.72114;15861.43;0;0;0;1;202073;m2
westfallfencepost.obj;17399.36;44.26687;15924.31;0;355;0;1;202021;m2
westfallfencepost.obj;17393.05;44.03768;15946.18;0;1;0;1;202022;m2
westfallfencepost.obj;17442.73;42.93157;15910.58;0;0;0;1;202023;m2
westfallfencepost.obj;17428.06;42.81392;15951.04;0;222;0;1;202030;m2
westfallfencepost.obj;17458.9;43.10387;15934.19;0;43.5;0;1;202037;m2
westfallfencepost.obj;17341.5;41.37032;15814.48;0;293;0;1;202133;m2
butterchurner.obj;17402.71;43.33376;15966.47;0;0;1;1;202095;m2
grindstone.obj;17408.13;43.71853;15950.72;0;60.5;0;1;202079;m2
brokenbarrel02.obj;17391.69;42.66898;15854.87;0;246.5;-1.5;1;202075;m2
crate03.obj;17415.04;43.57482;15952.18;40;172.328;-43.5;1;202106;m2
crate03.obj;17400.47;43.69072;15951.07;0;35.04749;0;1;202107;m2
stormwindcrate01.obj;17321.15;34.35683;15852.81;0;36.79431;0;1;346854;m2
crategrain01.obj;17416.93;44.31841;15950.65;3;145.859;1;1;202102;m2
stormwindcrate01.obj;17367.56;42.19857;15856.83;-1;198.529;-5.5;1;202060;m2
crate03.obj;17400.32;43.59197;15953.58;0;100.362;0;1;202108;m2
anvil.obj;17394.06;42.70029;15854.37;2;305.5;0;1;202077;m2
shovel.obj;17455.69;43.591;15938.19;10.5;97;-5;1;202118;m2
shovel.obj;17410.13;43.52178;15948.3;14.5;283.5;-1;1;202099;m2
alteracfruitbucket01.obj;17350.2;41.04884;15817.37;0;336;0;0.8398438;202049;m2
alteracfruitbucket02.obj;17339.95;40.91655;15825.09;0;13;0;0.8886719;202050;m2
replacecrate01.obj;17367.34;43.41916;15857.05;1.5;224.974;-7;1;202059;m2
replacecrate01.obj;17418.45;43.4572;15950.92;0.5;50.97809;-2.5;1;202104;m2
crategrain01.obj;17416.9;43.52475;15950.82;0.5;2;-2.5;1;202101;m2
replacecrate03.obj;17416.94;45.11382;15950.66;0;74.16;0;1;202103;m2
cavekoboldropecoil.obj;17382.04;42.70507;15859.68;-4.5;2.30719;1;1;202070;m2
westfallbarrel01.obj;17381.62;42.63105;15858.75;0;37.5195;0;1;202068;m2
westfallbarrel01.obj;17380.82;42.64145;15859.29;0;125.468;0;1;202069;m2
cavekoboldropecoil.obj;17324.51;34.72186;15867.18;-4.21877;0;0.672271;1;202125;m2
cavekoboldropecoil.obj;17403.15;43.34415;15962.92;-1;0;2;1;202094;m2
battlegladesword.obj;17393.97;43.67517;15854.77;-85;0;21;1;202078;m2
battlegladesword.obj;17408.02;43.80218;15949.24;-85;0;-34;1;202081;m2
sack01.obj;17368.42;42.02604;15860.73;7.5;308.385;-0.5;1;202065;m2
battlegladesword.obj;17408.78;43.73218;15949.68;-15.5;286;6.5;1;202080;m2
alteracfruitbucket01.obj;17341.22;41.01567;15825.17;0;0;0;0.8291016;202048;m2
alteracfruitbucket02.obj;17358.74;40.9948;15825.84;0;0;0;0.8193359;202046;m2
alteracfruitbucket01.obj;17357.28;40.96163;15827.29;0;0;0;0.8085938;202045;m2
sack01.obj;17368.92;42.05573;15860.86;6.5;286.862;-1.5;1;202063;m2
sack01.obj;17369.05;42.15455;15859.33;4.5;12.52478;5.5;1;202066;m2
westfallbarrel01.obj;17367.78;42.81734;15858.52;1;217.701;-6;0.7890625;202061;m2
replacecrate02.obj;17368.18;42.1111;15859.13;1.5;22.5;4.5;1;202058;m2
replacecrate02.obj;17418.56;44.08661;15950.82;2.5;156.692;0.5;1;202105;m2
sack01.obj;17368.66;42.08089;15860.17;-3;175.105;-4;1;202062;m2
generallantern01.obj;17355.3;42.41835;15824.11;-5;270;-12;0.6699219;202055;m2
pick.obj;17407.64;43.73937;15949.74;-84.5;0;-73;1;202082;m2
westfallbarrel01.obj;17322.36;34.13977;15853.73;0.5;0;-0.5;1;202122;m2
replacecrate02.obj;17321.16;35.60051;15852.92;0;105.791;0;1;346855;m2
sack01.obj;17368.71;42.25894;15860.44;0;270.481;0;1;202064;m2
replacecrate02.obj;17367.86;42.13136;15858.42;4;0;5;1;202057;m2
cavekoboldbucket.obj;17382.7;43.1661;15858.67;-0.5;22.7424;0.5;1;202071;m2
westfallchair.obj;17394.83;42.56988;15858.46;0;325.5;0;1;202084;m2
candle01.obj;17396.46;43.62043;15858.32;0;0;0;1;202089;m2
cavekoboldbucket.obj;17404.13;43.77729;15964.2;-1;359.5;6.5;1;202093;m2
sack02.obj;17378.78;43.44375;15862.23;0;10;0;1;202074;m2
westfallchair.obj;17410.64;43.72631;15948.83;0;346;0;1;202100;m2
generaldirtyplate01.obj;17397.44;43.6643;15858.55;-0.5;0;-0.5;1;202087;m2
westfallchair.obj;17455.22;43.21472;15936.58;-9;0;-3.5;1;202117;m2
cavekoboldbucket.obj;17329.83;34.04645;15851.62;0;0;1;1;202127;m2
jar01.obj;17329.22;33.85753;15851.76;0;0;1;1;202126;m2
candle03.obj;17396.48;43.67568;15858.6;0;0;0;1;202088;m2
westfallchair.obj;17398.85;42.78652;15858.1;1.5;0;4;1;202085;m2
excavationstake.obj;17355.61;43.10167;15824.21;-17.5;24.5;67.5;1.009766;202056;m2
westfallchair.obj;17396.77;42.65735;15860.42;0;0;0;1;202083;m2
jar02.obj;17455.15;43.33463;15937.48;1.5;0;12;1;202116;m2
jar01.obj;17392.21;42.69998;15854.36;4.39081;317.348;-0.29539;0.7597656;202072;m2
greenbottle02.obj;17400.9;43.69363;15951.12;0;241.19;0;1;202109;m2
greenbottle02.obj;17400.7;43.68905;15951.19;0;67.57901;0;1;202110;m2
greenbottle02.obj;17400.69;43.69546;15951;0;99.4733;0;1;202111;m2
greenbottle02.obj;17400.23;43.68306;15951.21;0;302.858;0;1;202112;m2
greenbottle02.obj;17400.15;43.67495;15951.4;0;9.404602;0;1;202113;m2
mug02.obj;17397.13;43.67712;15858.03;0;0;0;0.75;202086;m2
