ModelFile;PositionX;PositionY;PositionZ;RotationX;RotationY;RotationZ;ScaleFactor;ModelId;Type
silverpinebush03.obj;16790.84;34.73062;15974.97;5.5;155.373;-2.5;0.9472656;158509;m2
waterhut01.obj;16685.62;31.73392;15851.92;0;70.38062;2.5;1.038086;160068;m2
silverpinebush03.obj;16593.99;36.42031;15946.28;1;219.887;6;0.9003906;158214;m2
fk_wagon02.obj;16790.52;61.4052;15683.66;0;255.5;0;1;5497777;m2
waterhut01.obj;16693.4;32.0378;15850.26;0;0.1428223;2;1.005859;160067;m2
silverpinebush03.obj;16550.3;38.0113;15939.1;-1.5;349.277;0;1.054688;158209;m2
duskwoodbush06.obj;16871.32;61.5898;15578.09;0;175.444;0;1.210938;5496533;m2
silverpinebush03.obj;16617.1;33.45844;15974.56;0;158.098;2;0.9316406;158216;m2
duskwoodbush06.obj;16700.34;61.91202;15640.62;2;299.7998;-16.5;0.8886719;5496530;m2
silverpinebush03.obj;16767.6;32.93677;15861.12;-10.5;3.592651;-15;1.018555;158478;m2
silverpinebush01.obj;16836.84;33.76894;15938.49;0;185.1253;5.5;0.9404297;158506;m2
silverpinebush01.obj;16706.14;33.09999;15882.66;0;0.1318359;0;1.015625;158476;m2
duskwoodbush06.obj;16711.11;61.75646;15643.07;10;15.5;-3.5;1;5496531;m2
silverpinebush03.obj;16754.66;36.39629;15986.29;10;280.621;2.5;0.9384766;158510;m2
silverpinebush01.obj;16619.04;61.7506;15549.54;0;59.38229;0;0.7373047;199979;m2
waterhut02.obj;16680.57;31.92957;15853.69;1;310.538;3;0.9111328;160066;m2
silverpinebush03.obj;16611.16;35.27345;15937.12;0;254.781;3;0.9140625;158213;m2
silverpinebush01.obj;16826.23;35.88369;15991.63;0;270.602;0;0.9316406;158507;m2
silverpinebush03.obj;16606.5;36.22221;15954.9;0;4.438599;2;1.014648;158215;m2
silverpinebush01.obj;16759;33.6953;15899.25;0;359.44;4.5;0.9111328;158479;m2
silverpinebush03.obj;16532.4;43.09834;15483.46;1;131.679;-5;0.7412109;200001;m2
duskwoodbush06.obj;16714.5;61.5898;15585.73;2.5;82.5;1.5;1;5496532;m2
silverpinebush01.obj;16543.88;45.04049;15612.04;0;136.382;0;0.6660156;199993;m2
duskwoodbush07.obj;16797.02;61.58979;15600.3;4.5;93.5;-11;1.179688;5496543;m2
swampplant04.obj;16618.02;33.04902;15989.45;1;13.94208;6;1.074219;160225;m2
swampplant04.obj;16849.15;31.739;15921.06;0;230.874;4.5;1.083008;160262;m2
swampplant04.obj;16636.03;33.8927;15979.98;0;77.19229;2;1.097656;160228;m2
swampplant04.obj;16640.88;32.92695;15869.85;0.5;304.759;2.5;1.083008;160239;m2
swampplant04.obj;16660.53;34.28173;15913.33;1;253.012;1;1.066406;160253;m2
swampplant04.obj;16851.92;31.6786;15921.73;0;241.245;2;1.060547;160264;m2
swampplant04.obj;16771.62;32.39354;15893.87;0;316.559;1;1.054688;160245;m2
silverpinebush03.obj;16604.02;63.96537;15537.27;1;187.179;-5;0.7412109;199980;m2
swampplant04.obj;16640.55;34.15124;15978.45;1;329.138;3;1.014648;160226;m2
swampplant04.obj;16662.89;32.4894;15863.04;0;304.924;1.5;1.038086;160241;m2
swampplant04.obj;16853.92;31.95078;15923.44;1;333.28;1.5;1.023438;160263;m2
swampplant04.obj;16593.52;32.64933;15904.83;0;328.161;3;1.015625;160231;m2
swampplant04.obj;16771.22;32.55474;15896.72;0;40.7056;2;1.017578;160244;m2
swampplant04.obj;16763.33;31.71356;15853.24;0.5;227.501;3;1.000977;160242;m2
swampplant04.obj;16570.08;32.5684;15983.88;0.5;129.698;5.5;0.9736328;160224;m2
swampplant04.obj;16701.05;31.86465;15847.87;0;271.942;0;1.046875;160073;m2
swampplant04.obj;16716.47;32.57672;15962.3;0;337.95;3;1.011719;160255;m2
swampplant04.obj;16714.72;32.76422;15964.36;0.5;320.228;2.5;0.9941406;160254;m2
swampplant04.obj;16638.33;33.88176;15978.37;0;180.379;3.5;0.9892578;160227;m2
swampplant04.obj;16592.2;32.626;15903.63;0;82.92731;2;0.9921875;160232;m2
swampplant05.obj;16778.36;32.01165;15936.75;0;156.362;4;1.097656;160259;m2
swampplant04.obj;16878.92;31.5488;15972.19;1;145.881;4.5;0.9404297;160266;m2
corpseskeletondwarf.obj;16531.48;14.5545;15790.62;-3;150.333;-190.5;1.989258;345337;m2
swampplant05.obj;16721.09;32.53317;15923.62;0.5;38.8269;2.5;1.091797;160248;m2
swampplant04.obj;16863.95;31.50219;15925.25;0;90.1236;1.5;0.9785156;160265;m2
swampplant04.obj;16879.6;31.38478;15970.44;0;82.61969;4.5;0.9423828;160267;m2
swampplant05.obj;16724.28;32.42086;15923.26;0;345.542;5;1.063477;160247;m2
swampplant04.obj;16646.07;34.66864;15939.49;1;24.46729;1.5;0.9492188;160230;m2
swampplant04.obj;16662.44;32.82842;15865.02;1;259.23;4.5;0.9091797;160240;m2
swampplant04.obj;16682.96;32.34704;15852.99;0.5;269.602;3.5;0.9228516;160072;m2
swampplant04.obj;16542.21;32.42464;15894.04;0;310.714;2;0.9267578;160233;m2
swampplant04.obj;16761.58;31.8003;15852.09;1.5;274.743;3;0.9042969;160243;m2
swampplant05.obj;16688.18;31.849;15851.47;0;104;3;1.042969;160076;m2
swampplant05.obj;16532.17;32.52544;15893.03;1;353.419;3.5;1.027344;160236;m2
swampplant04.obj;16673.84;32.7006;15856.65;0;261.9;4.5;0.9023438;160071;m2
swampplant05.obj;16571.03;32.49976;15982.31;0;107.065;5;1.018555;160223;m2
swampplant05.obj;16568.17;32.41758;15983.35;0;122.952;3;1.032227;160222;m2
swampplant04.obj;16646.2;34.13277;15941.07;1;44.2103;2;0.9003906;160229;m2
losttreehuts03.obj;16676.7;32.52682;15855.5;1;220.294;2;1.03418;160069;m2
swampplant05.obj;16659.8;34.5019;15912.5;1;330.918;1;1.029297;160252;m2
swampplant05.obj;16772.56;32.04526;15895.22;0;74.70929;7.5;0.9873047;160246;m2
swampplant05.obj;16780.35;32.411;15938.16;0.5;289.762;3;1.009766;160257;m2
swampplant05.obj;16714.69;32.2962;15962.9;0;51.45059;3.5;1.011719;160256;m2
swampplant05.obj;16545.35;32.55027;15894.82;0;155.34;1.5;1.018555;160234;m2
swampplant05.obj;16722.02;32.34241;15925.52;0;70.86401;1.5;1.00293;160250;m2
losttreehuts03.obj;16698.11;31.59184;15847.73;0.5;234.695;5;0.9267578;160064;m2
losttreehuts03.obj;16683.71;35.25116;15863.13;0;323.821;1.5;0.9697266;160070;m2
swampplant05.obj;16723.3;32.4514;15924.72;0;201.331;3.5;0.9716797;160249;m2
swampplant05.obj;16639.83;32.6408;15871.1;-7.5;131.115;-1;0.9267578;160238;m2
swampplant05.obj;16661.87;34.35994;15913.62;0;232.928;1.5;0.984375;160251;m2
swampplant05.obj;16686.66;31.781;15850.73;0;286.203;3;0.9628906;160075;m2
swampplant05.obj;16695.64;31.96353;15850.01;0;131.049;2;0.96875;160074;m2
swampplant05.obj;16849.88;32.01163;15922.73;1;66.12869;4;0.9287109;160261;m2
swampplant05.obj;16781.68;32.69192;15937.76;1;357.858;1.5;0.9472656;160260;m2
ballistawheel01.obj;16794.96;60.6993;15591.95;-1.70772;127.962;0.577649;0.9541016;5496653;m2
swampskulls01.obj;16678.02;31.65666;15853.84;0;284.236;3;1.097656;160078;m2
swampplant05.obj;16778.76;32.44393;15938.61;0;336.445;2.5;0.9228516;160258;m2
swampplant05.obj;16638.31;32.53289;15872.42;0;110.009;2.5;0.9140625;160237;m2
swampplant05.obj;16538.54;32.47293;15892.86;0;160.526;2;0.9140625;160235;m2
swampskulls01.obj;16690.48;31.76118;15849.72;0;211.208;1.5;1.078125;160077;m2
generaltorch01.obj;16673.5;34.13076;15861.89;0;280.369;2.5;0.9912109;160082;m2
generaltorch01.obj;16694.03;34.59528;15863.2;0;216.877;3;0.9472656;160081;m2
swampskulls02.obj;16679.07;34.2878;15860.39;0;341.29;3.5;1.003906;160079;m2
swampskulls02.obj;16700.19;33.12044;15852.16;0;10.64612;2.5;0.9667969;160080;m2
stormwindcrate01.obj;16544.32;32.89766;15895.55;-42;0;15.5;1;158243;m2
crategrain01.obj;16537.1;32.54173;15893.5;-12.5;48;-24.5;1;158241;m2
stormwindcrate01.obj;16534.77;32.8016;15893.38;-31;0;1.5;1;158238;m2
crategrainlid.obj;16545.83;33.1938;15896.15;-5.5;69;-24.5;1;158245;m2
barrel02.obj;16533.12;32.78933;15893.07;66;0;28;1;158237;m2
jar03.obj;16533.46;14.74592;15791.7;-38;331.138;-4.5;1.768555;345334;m2
fk_plaguebarrelempty.obj;16799.19;61.5195;15685.35;0;336.5;0;1;5497773;m2
fk_plaguebarrelempty.obj;16798.4;61.4995;15685.79;0;231.5;0;1;5497774;m2
fk_plaguebarrelempty.obj;16798.44;61.49409;15684.86;0;277.5;0;1;5497775;m2
fk_plaguebarrelempty.obj;16788.15;61.4929;15682.06;0;328;0;1;5497778;m2
fk_plaguebarrelempty.obj;16787.31;61.4729;15682.38;0;223;0;1;5497779;m2
fk_plaguebarrelempty.obj;16787.49;61.46749;15681.47;0;269;0;1;5497780;m2
fk_plaguebarrelempty.obj;16788.61;61.51949;15680.32;0;31.5;0;1;5497781;m2
fk_plaguebarrelempty.obj;16788.52;61.4995;15681.22;0;286.5;0;1;5497782;m2
fk_plaguebarrelempty.obj;16787.78;61.4941;15680.65;0;332.5;0;1;5497783;m2
barrel02.obj;16542.8;32.38298;15894.46;31.5;0;-3;1;158244;m2
jar03.obj;16533.68;15.14495;15790.45;20.5;201.133;-9;1.578125;345333;m2
bottle01.obj;16533.77;14.9306;15792.56;72;340.784;70.5;0.9609375;345335;m2
