ModelFile;PositionX;PositionY;PositionZ;RotationX;RotationY;RotationZ;ScaleFactor;ModelId;Type
bird02.obj;16458.04;35.12743;14958.81;0;0;0;1;333868;m2
tirisfallgladecanopytree02.obj;16118.96;35.87114;15124.73;-0.5;151;-8;0.6699219;120497;m2
tirisfallgladecanopytree02.obj;16347.28;42.5353;15059.89;-0.5;328;-8;0.6699219;127522;m2
tirisfallgladecanopytree02.obj;16324.49;37.1628;15187.35;-0.5;328;-8;0.6699219;127534;m2
tirisfallgladecanopytree02.obj;16156.75;37.53736;15068.95;-0.5;328;-8;0.6699219;122046;m2
tirisfallgladecanopytree02.obj;16295.31;38.78391;15006.54;-0.5;358;-8;0.6699219;127530;m2
tirisfallgladecanopytree05.obj;16510.02;36.91301;14982.31;1;117.5;-3;0.8085938;127508;m2
tirisfallgladecanopytree06.obj;16494.46;40.41477;15274.11;0.5;260.379;-6.5;0.7880859;332990;m2
tirisfallgladecanopytree06.obj;16478.25;37.45504;15434.23;0;126.5;0;0.8193359;199770;m2
tirisfallgladecanopytree02.obj;16163.93;34.33834;14990.87;-3;92.69809;-6.5;0.6474609;127479;m2
tirisfallgladecanopytree02.obj;16515.52;43.0048;15059.84;-3;142.698;-6.5;0.6474609;127485;m2
tirisfallgladecanopytree06.obj;16073.69;38.34286;15244.7;0;333.819;-1.5;0.7998047;119615;m2
tirisfallgladecanopytree05.obj;16122.81;32.30797;14922.49;0;193.866;-4.5;0.7861328;126710;m2
tirisfallgladecanopytree05.obj;16291.51;65.22593;15374.27;0;202.866;-4.5;0.7861328;336638;m2
tirisfallgladecanopytree05.obj;16174.69;36.29473;14990.16;0;74.66409;-3;0.7910156;127477;m2
tirisfallgladecanopytree05.obj;16521.89;45.67677;15051.14;0;124.664;-3;0.7910156;127483;m2
tirisfallgladecanopytree04.obj;16026.44;33.9659;15011.52;2;59.12622;9;0.7265625;120466;m2
tirisfallgladecanopytree06.obj;16166.47;36.87217;15230.99;0;0;0;0.7998047;120492;m2
tirisfallgladecanopytree05.obj;16534.49;35.66206;15227.22;1;103;-3;0.7792969;332993;m2
tirisfallgladecanopytree05.obj;16514.09;39.62231;14994.61;1;92.32959;0;0.7890625;127506;m2
tirisfallgladecanopytree05.obj;16441.29;43.59281;15072.62;1;105.5;-3;0.7685547;127454;m2
tirisfallgladecanopytree04.obj;15986.94;35.06609;15220.71;-7;0;12;0.6699219;119569;m2
tirisfallgladecanopytree02.obj;16475.23;39.20506;15438.81;-0.5;277.5;-8;0.6298828;199769;m2
tirisfallgladecanopytree05.obj;16188.24;80.22471;15378.04;-3.43237;62.58389;-7.64649;0.7353516;336617;m2
tirisfallgladecanopytree05.obj;16034.99;65.55968;15337.57;0;105.725;0;0.7792969;119617;m2
tirisfallgladecanopytree02.obj;15993.08;66.15678;15334.1;-18;20.5;-2.5;0.5898438;122143;m2
tirisfallgladecanopytree06.obj;16156.45;32.02932;14940.13;0;190.113;0;0.7753906;127463;m2
tirisfallgladecanopytree03.obj;16422.31;65.11078;15424.01;0;236.381;0;0.7636719;199762;m2
tirisfallgladecanopytree05.obj;16535.3;35.1319;15239.67;1;77.82959;0;0.7578125;332994;m2
tirisfallgladecanopytree06.obj;16035.17;33.42262;15016.08;0;81.0936;9.5;0.7216797;120467;m2
tirisfallgladecanopytree05.obj;16373.09;39.62044;15211.55;1;3.5;-3;0.7392578;127520;m2
tirisfallgladecanopytree02.obj;16143.68;47.41184;15287.42;-1;353.442;-10.5;0.5966797;120482;m2
tirisfallgladecanopytree05.obj;16442.64;48.72182;15084.85;1;80.32959;0;0.7480469;127453;m2
tirisfallgladecanopytree06.obj;16055.83;43.14223;15281.74;4;210.658;-4.5;0.7080078;119551;m2
silverpinetree01.obj;16475.6;37.94191;15420.91;0;0;0;1;199773;m2
tirisfallgladecanopytree06.obj;16068.67;36.35603;15164.98;3.5;8.578918;1;0.71875;119575;m2
tirisfallgladecanopytree06.obj;16107.37;33.43224;14953.36;3.5;155.079;1;0.71875;122032;m2
tirisfallgladecanopytree06.obj;16301.12;38.55308;15100.52;3.5;80.07892;1;0.71875;122037;m2
tirisfallgladecanopytree05.obj;16012.35;34.9358;15148.34;0;76.21451;-4;0.7236328;119620;m2
tirisfallgladecanopytree05.obj;16473.28;36.59859;15337.46;1;111.5;-3;0.7197266;199753;m2
tirisfallgladecanopytree05.obj;16411.54;41.40307;15165.09;1;111.5;-3;0.7197266;139563;m2
tirisfallgladecanopytree05.obj;16423.45;35.34913;15034.93;1;111.5;-3;0.7197266;139569;m2
tirisfallgladecanopytree05.obj;16054.57;35.57772;15080.34;0;70.08389;0;0.7353516;120460;m2
tirisfallgladecanopytree05.obj;16110.01;37.2155;15006.51;0;141.084;0;0.7353516;122052;m2
tirisfallgladecanopytree05.obj;16235.8;38.07869;15172.91;0;52.58389;0;0.7353516;122062;m2
tirisfallgladecanopytree05.obj;16280.13;53.7768;15306.89;0;92.08389;0;0.7353516;122067;m2
tirisfallgladecanopytree06.obj;16071.96;33.06162;15029.56;1;12.33044;-2.5;0.7167969;120470;m2
tirisfallgladecanopytree06.obj;16360.59;59.65468;15354.12;0;257;2;0.7197266;94279;m2
tirisfallgladecanopytree05.obj;16361.33;39.67602;15210.37;1;338.33;0;0.71875;127518;m2
tirisfallfallentree01.obj;16224.17;23.34468;15230.99;0;131;-10;0.8398438;336622;m2
tirisfallgladecanopytree06.obj;16139.27;46.39342;15283.57;13;149.186;0;0.6660156;120483;m2
tirisfallgladecanopytree05.obj;16248.26;38.20866;15104.61;0;103.389;0;0.7167969;122095;m2
tirisfallgladecanopytree05.obj;16121.42;35.43119;15069.62;0;103.389;0;0.7167969;122098;m2
tirisfallgladecanopytree05.obj;16061.19;31.44105;14934.88;0;178.389;0;0.7167969;122101;m2
tirisfallgladecanopytree05.obj;16044.12;34.52657;15148.97;0;57.8887;0;0.7167969;119579;m2
tirisfallgladecanopytree05.obj;16079.62;37.78646;15242.54;0;248.694;0;0.7128906;119616;m2
tirisfallgladecanopytree03.obj;16361.05;64.7905;15369.29;0;301.5;0;0.7099609;94281;m2
tirisfallgladecanopytree06.obj;16065.88;33.41155;15090.36;0;226.952;0;0.7060547;120457;m2
tirisfallgladecanopytree06.obj;16294.37;56.15758;15311.94;0;248.952;0;0.7060547;122069;m2
tirisfallgladecanopytree06.obj;16123.16;37.99564;14999.08;0;297.952;0;0.7060547;122054;m2
tirisfallgladecanopytree06.obj;16243.58;33.86706;15185.87;0;209.452;0;0.7060547;122064;m2
tirisfallgladecanopytree05.obj;16425.89;36.12983;15046.16;1;86.32959;0;0.6992188;139573;m2
tirisfallgladecanopytree05.obj;16475.72;37.64457;15348.7;1;86.32959;0;0.6992188;199757;m2
tirisfallgladecanopytree05.obj;16413.98;41.59558;15176.32;1;86.32959;0;0.6992188;139567;m2
tirisfallgladecanopytree05.obj;16342.03;42.11961;15066.77;0.5;284;-2.5;0.6884766;127523;m2
tirisfallgladecanopytree05.obj;16051.65;33.5621;14969.65;0.5;107;-2.5;0.6884766;122039;m2
tirisfallgladecanopytree05.obj;16294.2;39.32504;15015.12;0.5;314;-2.5;0.6884766;127531;m2
tirisfallgladecanopytree05.obj;16319.24;36.75936;15194.22;0.5;284;-2.5;0.6884766;127535;m2
tirisfallgladecanopytree05.obj;16123.84;34.59575;15117.59;0.5;107;-2.5;0.6884766;120499;m2
tirisfallgladecanopytree05.obj;16151.5;36.95729;15075.82;0.5;284;-2.5;0.6884766;122047;m2
tirisfallgladecanopytree05.obj;16036.1;35.19522;15067.46;1;76.12659;-3.5;0.6748047;120454;m2
tirisfallgladecanopytree03.obj;16217.06;37.79026;15066.57;0;125.881;0;0.6943359;122073;m2
tirisfallgladecanopytree03.obj;16126.34;41.99464;15250;0;92.88129;0;0.6943359;120476;m2
tirisfallgladecanopytree03.obj;16233.02;59.15215;15309.96;0;92.88129;0;0.6943359;122147;m2
tirisfallfallentree01.obj;16157.79;56.40237;15347.22;8;252;8;0.7685547;336621;m2
tirisfallgladecanopytree06.obj;16412.98;71.96601;15436.28;0;325.923;-1.5;0.6748047;199760;m2
tirisfallgladecanopytree06.obj;16479.41;33.39891;15031.38;0;271.5;0;0.6796875;127541;m2
tirisfallgladecanopytree02.obj;16115.83;55.58304;15299.85;-6;22.97559;-7;0.5253906;120486;m2
tirisfallgladecanopytree02.obj;16201.83;54.18759;15312.07;-17.5;5.333923;-1;0.5185547;122138;m2
tirisfallgladecanopytree03.obj;16101.27;37.57775;15089.64;0;5.108795;0;0.6660156;120463;m2
tirisfallgladecanopytree05.obj;16188.85;34.81477;15151.94;3.5;221;-3;0.6386719;122189;m2
tirisfallgladecanopytree05.obj;16366.86;42.38313;15027.07;3.5;272.5;-3;0.6386719;100692;m2
tirisfallgladecanopytree05.obj;16290.77;36.94187;15229.29;3.5;191.5;-3;0.6386719;122184;m2
tirisfallgladecanopytree04.obj;16081.88;35.57568;15163.29;0;147.604;10.5;0.6054688;119574;m2
tirisfallgladecanopytree04.obj;16303.71;39.30111;15087.45;0;219.104;10.5;0.6054688;122036;m2
tirisfallgladecanopytree05.obj;16466.93;45.53389;15439.43;0.5;233.5;-2.5;0.6484375;199767;m2
tirisfallgladecanopytree02.obj;16131.01;33.24091;15200.77;-10.5;5.833923;-1.5;0.5185547;120473;m2
tirisfallgladecanopytree02.obj;16216.89;40.87529;15136.79;-10.5;312.334;-1.5;0.5185547;122135;m2
tirisfallgladecanopytree03.obj;16363.47;41.10925;15119.92;0;353.881;0;0.6542969;139380;m2
tirisfallgladecanopytree03.obj;16115.26;36.07802;15007.91;0;199.632;0;0.6503906;122053;m2
tirisfallgladecanopytree03.obj;16282.53;53.36922;15311.77;0;150.632;0;0.6503906;122068;m2
tirisfallgladecanopytree03.obj;16054.97;34.02384;15085.76;0;128.632;0;0.6503906;120458;m2
tirisfallgladecanopytree03.obj;16234.55;35.37271;15178.21;0;111.132;0;0.6503906;122063;m2
tirisfallgladecanopytree03.obj;16190.64;81.69367;15385.41;0;139.132;0;0.6503906;336616;m2
tirisfallgladecanopytree02.obj;16066.42;33.51238;15084.89;4;79.18091;-10;0.5009766;120456;m2
tirisfallgladecanopytree02.obj;16118.17;38.66508;14996.79;4;150.181;-10;0.5009766;122050;m2
tirisfallgladecanopytree02.obj;16245.74;34.31504;15180.82;4;61.68091;-10;0.5009766;122060;m2
tirisfallgladecanopytree02.obj;16292.82;56.43994;15306.66;4;101.181;-10;0.5009766;122065;m2
tirisfallgladecanopytree05.obj;16460.26;47.75458;15213.91;0;289.084;0;0.6455078;139628;m2
tirisfallgladecanopytree06.obj;16142.52;49.97933;15293.21;0;39.13449;0;0.6435547;120481;m2
tirisfallgladecanopytree06.obj;16008.99;33.68631;15171.83;0.5;1.087677;-3.5;0.6210938;119554;m2
tirisfallgladecanopytree05.obj;16459.07;48.32759;15455.81;0;323.889;0;0.6367188;199765;m2
tirisfallgladecanopytree05.obj;16222.25;36.55127;15004.33;1.5;136.5;-6.5;0.609375;126751;m2
tirisfallgladecanopytree05.obj;16171.07;36.42253;15227.52;1;33.5;-6.5;0.5898438;120493;m2
tirisfallgladecanopytree06.obj;16125.47;40.87969;15237.59;0;182.423;-1.5;0.6054688;120478;m2
tirisfallgladecanopytree06.obj;16209.58;35.1613;15056.64;0;215.423;-1.5;0.6054688;122071;m2
tirisfallgladecanopytree06.obj;16232.16;53.314;15297.55;0;182.423;-1.5;0.6054688;122145;m2
tirisfallgladecanopytree04.obj;16113.09;57.71834;15306.42;0;0;0;0.609375;120484;m2
tirisfallgladecanopytree02.obj;16485.28;33.74978;15029.11;-0.5;62.5;-8;0.4892578;127538;m2
tirisfallgladecanopytree06.obj;16128.22;34.5031;15205.42;0;298.101;0;0.6015625;120474;m2
tirisfallgladecanopytree06.obj;16211.49;40.36757;15137.31;0;244.601;0;0.6015625;122137;m2
tirisfallgladecanopytree06.obj;16198.99;57.37185;15316.69;0;297.601;0;0.6015625;122140;m2
tirisfallgladecanopytree06.obj;16416.36;68.25462;15425.1;0;223.505;0;0.5986328;199761;m2
tirisfallgladecanopytree06.obj;16337.09;34.40972;14979.07;0;268.923;-1.5;0.5742188;127511;m2
tirisfallgladecanopytree05.obj;16045.2;41.67982;15279.26;0;221.194;2.5;0.5722656;119550;m2
tirisfallgladecanopytree02.obj;16002.57;39.69221;15236.07;0;222.875;0;0.4892578;119610;m2
tirisfallgladecanopytree06.obj;16375.1;43.55724;15120.96;0;83.42249;-1.5;0.5654297;139378;m2
tirisfallgladecanopytree04.obj;16091.18;36.0197;15093.29;-1;350.812;6.5;0.5234375;120461;m2
tirisfallgladecanopytree03.obj;16456.98;46.43518;15210.51;0;347.632;0;0.5605469;139629;m2
tirisfallgladecanopytree04.obj;16074.3;36.48537;15237.93;-2.5;299.354;4;0.5009766;119613;m2
tirisfallgladecanopytree06.obj;16030.77;65.09336;15334.64;0;143.254;-3.5;0.5234375;119618;m2
tirisfallgladecanopytree06.obj;16457.82;48.75456;15464.56;-0.5;110.627;3.5;0.5185547;199764;m2
tirisfallgladecanopytree03.obj;16044.17;43.33807;15285.04;0;356.407;0;0.53125;119549;m2
tirisfallgladecanopytree02.obj;16453.05;46.61196;15218.49;4;211.181;-10;0.4111328;139626;m2
tirisfallgladecanopytree03.obj;15992.69;44.13066;15268.97;0;146.386;0;0.5273438;119609;m2
tirisfallgladecanopytree06.obj;16129.07;43.29193;15247.13;0;80.00488;0;0.5234375;120479;m2
tirisfallgladecanopytree06.obj;16010.63;36.68561;14926.49;0;57.00488;0;0.5234375;122081;m2
tirisfallgladecanopytree06.obj;16235.75;58.3957;15307.09;0;80.00488;0;0.5234375;122148;m2
tirisfallgladecanopytree06.obj;16217.79;37.91182;15062.68;0;113.005;0;0.5234375;122075;m2
tirisfallgladecanopytree05.obj;16490.64;35.02575;15032.54;0.5;18.5;-2.5;0.5097656;127539;m2
tirisfallgladecanopytree06.obj;16011.83;34.83553;15150.99;0;301.013;0;0.5136719;119619;m2
tirisfallgladecanopytree02.obj;16284.48;63.70085;15379.9;-6;216.976;-7;0.3955078;336635;m2
tirisfallgladecanopytree02.obj;16114.99;30.14343;14926.96;-6;207.976;-7;0.3955078;126707;m2
tirisfallgladecanopytree03.obj;16515.65;38.48608;14988.09;0;210.381;0;0.5048828;127507;m2
tirisfallgladecanopytree06.obj;16346.33;34.8894;14976.24;0;166.505;0;0.4941406;127515;m2
tirisfallgladecanopytree02.obj;16030.64;33.2872;15019.97;0;258.615;-7.5;0.3916016;120468;m2
tirisfallgladecanopytree04.obj;16285.17;62.38155;15374.49;0;194;0;0.4785156;336636;m2
tirisfallgladecanopytree03.obj;16538.17;35.47008;15233.98;0;195.881;0;0.4736328;332995;m2
tirisfallgladecanopytree02.obj;16067.06;33.01428;15031.41;-2.5;137.791;-5.5;0.3798828;120472;m2
tirisfallgladecanopytree03.obj;16445.23;46.98015;15079.09;0;198.381;0;0.4648438;127456;m2
tirisfallgladecanopytree06.obj;16047.83;34.80054;15147.02;-0.5;204.627;3.5;0.4335938;119581;m2
tirisfallgladecanopytree06.obj;16057.62;32.02351;14932.67;-0.5;325.127;3.5;0.4335938;122102;m2
tirisfallgladecanopytree06.obj;16249.47;38.48258;15100.59;-0.5;250.127;3.5;0.4335938;122096;m2
tirisfallgladecanopytree06.obj;16122.64;35.19423;15065.6;-0.5;250.127;3.5;0.4335938;122099;m2
tirisfallgladecanopytree03.obj;16366.25;39.41864;15213.85;0;96.38126;0;0.4335938;127519;m2
tirisfallgladecanopytree07.obj;16194.74;80.89516;15376.34;1.88459;162.315;2.56347;0.9960938;336615;m2
tirisfallgladecanopytree07.obj;16160.58;31.91873;14942.57;-4.5;172.502;4.5;0.9667969;127466;m2
tirisfallgladecanopytree07.obj;16377.03;42.61627;15035.13;0;216.5;-1.5;1;100694;m2
tirisfallgladecanopytree07.obj;16284.39;37.72562;15240.6;0;135.5;-1.5;1;122187;m2
tirisfallgladecanopytree07.obj;16188.87;33.97757;15164.92;0;165;-1.5;1;122192;m2
tirisfallgladecanopytree07.obj;16107.88;37.71048;15001.96;0;215.815;-1;0.9960938;122051;m2
tirisfallgladecanopytree07.obj;16240.3;38.49602;15170.67;0;127.315;-1;0.9960938;122061;m2
tirisfallgladecanopytree07.obj;16282.17;54.32582;15302.29;0;166.815;-1;0.9960938;122066;m2
tirisfallgladecanopytree07.obj;16058.19;35.25321;15076.85;0;144.815;-1;0.9960938;120459;m2
tirisfallgladecanopytree05.obj;16366.03;35.87565;14948.7;1;233.423;-4.5;0.4091797;127559;m2
