ModelFile;PositionX;PositionY;PositionZ;RotationW;RotationX;RotationY;RotationZ;ScaleFactor;DoodadSet
firewoodpile03.obj;8.593946000;3.525385000;0.000000000;1.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;1;set_Big01
brokenbarrel01.obj;11.858940000;2.824603000;-0.485209800;1.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;1;set_Big01
shadowfangtable01.obj;15.051790000;-19.268990000;0.000000000;0.843391400000000;0.000000000000000;0.000000000000000;-0.537299600000000;1;set_Big01
duskwoodbookshelf03.obj;11.264290000;-32.399770000;4.253286000;0.707106800000000;0.000000000000000;0.000000000000000;0.707106700000000;1;set_Big01
brokenbarrel02.obj;14.716720000;-30.268470000;-0.521034100;0.342020200000000;0.000000000000000;0.000000000000000;-0.939692600000000;0.9999998;set_Big03
shadowfangtable02.obj;-13.962240000;-1.228577000;4.310652000;0.923879600000000;0.000000000000000;0.000000000000000;0.382683300000000;1;set_Big03
duskwoodruinsbeam.obj;-9.099221000;-3.281252000;2.013075000;0.922860000000000;0.041901250000000;0.382619800000000;-0.013256930000000;1;set_Big03
shadowfangbench01.obj;15.595350000;-8.738700000;-0.469506400;0.499999900000000;0.000000000000000;0.000000000000000;-0.866025400000000;1;set_Big03
shadowfangchair02.obj;-12.910400000;3.146222000;-0.521009000;0.333806900000000;0.000000000000000;0.000000000000000;-0.942641500000000;1.000001;set_Big03
brokenbarrel01.obj;15.061050000;-5.624045000;-0.485209800;1.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;1;set_Big03
duskwoodtable01.obj;12.524560000;-28.848690000;4.235964000;-0.382679800000000;-0.001669861000000;-0.004031206000000;-0.923870700000000;1;set_Big03
westfallchair.obj;-12.837310000;0.403038900;4.270213000;0.984807700000000;0.000000000000000;0.000000000000000;0.173648200000000;1;set_Big03
duskwoodbench.obj;14.150210000;-3.426303000;-0.473127200;0.953717000000000;0.000000000000000;0.000000000000000;-0.300705700000000;0.9999998;set_Big03
duskwoodwardrobe01.obj;6.845359000;2.376573000;-0.206604900;0.707391000000000;-0.001359280000000;-0.705759500000000;0.038725600000000;1;set_Big03
shadowfangchair01.obj;-11.996830000;0.761714500;-0.106923000;0.691357000000000;-0.157859000000000;-0.689496900000000;-0.147309900000000;1;set_Big03
westfallchair.obj;-3.815398000;4.688181000;4.270213000;0.573576300000000;0.000000000000000;0.000000000000000;-0.819152100000000;1;set_Big03
brokenbarrel01.obj;-8.140070000;-12.513990000;-0.439365200;1.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;1;set_Big03
duskwoodruinsbeam.obj;-6.941078000;-9.185010000;-0.522476900;0.258819000000000;0.000000000000000;0.000000000000000;-0.965925800000000;0.9999999;set_Big03
shadowfangtable01.obj;14.360980000;1.949951000;-0.475686600;0.984807800000000;0.000000000000000;0.000000000000000;0.173648100000000;0.9999999;set_Big03
rail_wooden01.obj;7.116686000;-22.248370000;-0.371285600;-0.030843600000000;0.706433800000000;-0.030843600000000;-0.706433800000000;1;set_Big03
duskwoodtable01.obj;-10.859590000;-12.445730000;-0.525502700;-0.422618200000000;-0.000000100331100;-0.000000036517550;-0.906307800000000;0.9999999;set_Big02
rail_wooden01.obj;-6.654583000;-3.196857000;-0.371285600;-0.430459300000000;0.560985500000000;-0.430459300000000;-0.560985500000000;1;set_Big02
westfallchair.obj;-3.783628000;2.923608000;4.270213000;1.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;1;set_Big02
duskwoodbench.obj;16.599740000;-24.372190000;4.249053000;0.422618300000000;0.000000000000000;0.000000000000000;-0.906307800000000;0.9999998;set_Big02
shadowfangtable01.obj;-9.286575000;1.442215000;0.000000000;0.573576500000000;0.000000000000000;0.000000000000000;0.819152100000000;1;set_Big02
duskwoodbookshelf03.obj;-7.930532000;5.841653000;4.253286000;0.707106800000000;0.000000000000000;0.000000000000000;-0.707106800000000;1;set_Big02
duskwoodfencerail.obj;9.619539000;-15.653880000;-0.203290900;0.999780700000000;0.000000000000000;-0.020942690000000;0.000000000000000;1;set_Big02
grainsacs02.obj;7.170798000;-27.314440000;-0.468055100;1.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;1;set_Big02
duskwoodwardrobe01.obj;17.920760000;-32.413930000;4.221025000;0.707106800000000;0.000000000000000;0.000000000000000;0.707106800000000;1;set_Big02
shadowfangchair01.obj;15.640980000;-28.667090000;-0.059658690;-0.415999500000000;-0.545205300000000;0.447439800000000;-0.574015000000000;1;set_Big02
duskwoodruinsbeam.obj;12.254780000;1.199929000;-0.522476900;0.965925800000000;0.000000000000000;0.000000000000000;-0.258819000000000;0.9999999;set_Big02
duskwoodbookshelf02.obj;13.833560000;2.178491000;-0.215208500;0.326505500000000;-0.627211400000000;-0.326505600000000;-0.627211400000000;1;set_Big02
shadowfangchair02.obj;8.004636000;-29.773800000;-0.521009000;0.984807800000000;0.000000000000000;0.000000000000000;-0.173648100000000;1;set_Big02
duskwoodbench.obj;-6.824637000;2.206918000;-0.070659430;0.249502900000000;0.675400000000000;0.291178100000000;-0.629919500000000;1.000001;set_Big02
grainsacs01.obj;4.477183000;2.279122000;-0.488393800;0.965925800000000;0.000000000000000;0.000000000000000;-0.258819000000000;1;set_Big02
duskwoodwardrobe02.obj;-14.546840000;5.728104000;4.203679000;0.707106800000000;0.000000000000000;0.000000000000000;-0.707106800000000;1;set_Big02
shadowfangbench02.obj;15.747140000;1.475004000;-0.508259500;0.906307800000000;0.000000000000000;0.000000000000000;-0.422618200000000;0.9999999;set_Big02
grainsacs01.obj;5.643146000;-27.607880000;-0.488393800;0.675590300000000;0.000000000000000;0.000000000000000;-0.737277200000000;1;set_Big02
