ModelFile;PositionX;PositionY;PositionZ;RotationX;RotationY;RotationZ;ScaleFactor;ModelId;Type
tirisfallgladecanopytree05.obj;17959.38;69.97343;15335.53;0;130.412;0;0.8261719;154133;m2
tirisfallgladecanopytree06.obj;18127.61;68.24422;15304.9;5;255.879;-3;0.78125;154237;m2
tirisfallgladecanopytree05.obj;17939.32;66.97909;15259.27;-0.5;304.188;5.5;0.7949219;154306;m2
tirisfallgladecanopytree06.obj;18079.39;77.75933;15393.71;-5;232.412;7.5;0.7597656;154227;m2
tirisfallgladecanopytree04.obj;17584.6;42.24263;15216.75;-0.5;277.544;9.5;0.75;132615;m2
tirisfallgladecanopytree04.obj;17688.79;43.49829;15209.3;-6;270.5;5.5;0.7285156;143393;m2
tirisfallgladecanopytree05.obj;18118.34;70.42309;15422.38;-8.5;321.173;-13.5;0.7324219;154189;m2
tirisfallgladecanopytree05.obj;18105.56;70.40455;15393.5;0;111.174;3;0.7949219;154454;m2
bird02.obj;17844.42;76.18388;15348.73;0;143.5;0;1;553612;m2
tirisfallgladecanopytree05.obj;17661.29;56.65883;15095.98;1;308.33;0;0.7978516;132810;m2
tirisfallgladecanopytree05.obj;17658.72;42.97641;15321.24;1;344.83;0;0.7890625;132559;m2
tirisfallgladecanopytree05.obj;17955.42;62.84678;15452.4;-2;330.578;-1;0.7773438;154311;m2
tirisfallgladecanopytree05.obj;17701.11;55.0629;15137.97;-0.5;212.5;4.5;0.7685547;132653;m2
tirisfallgladecanopytree04.obj;17696.88;47.4443;15422.14;-6;189;5.5;0.7099609;143337;m2
tirisfallgladecanopytree04.obj;17771.44;56.63096;15276.1;-6;288;5.5;0.7099609;143330;m2
tirisfallgladecanopytree03.obj;18088.94;92.70327;15267.82;0;297;0;0.7890625;154502;m2
tirisfallgladecanopytree05.obj;18122.17;66.33184;15267.77;-3.5;333.368;2;0.7548828;154239;m2
tirisfallgladecanopytree05.obj;18066.59;82.62777;15228.66;-1;0;-4.5;0.75;154507;m2
tirisfallgladecanopytree06.obj;18141.54;66.98942;15404.6;5.5;27.37878;-1;0.7392578;154186;m2
tirisfallgladecanopytree03.obj;17604.52;45.16948;15129.77;0;346;0;0.7685547;132682;m2
tirisfallgladecanopytree04.obj;17639.12;47.87411;15161.9;-6;285;5.5;0.6884766;132832;m2
tirisfallgladecanopytree05.obj;18088.5;93.43403;15272.49;4;50.5;1.5;0.7392578;154503;m2
tirisfallgladecanopytree06.obj;18086.52;92.42197;15264.18;-7;0;0;0.7285156;154504;m2
tirisfallgladecanopytree05.obj;17905.84;67.00751;15387.27;-0.5;0;5.5;0.7392578;154135;m2
tirisfallgladecanopytree05.obj;17970.45;67.43278;15352.98;-1;281.368;3;0.7441406;154495;m2
tirisfallgladecanopytree03.obj;18096.17;73.07511;15323.72;0;11.20642;0;0.7617188;154282;m2
tirisfallgladecanopytree03.obj;17990.35;110.3727;15184.49;0;8.426758;0;0.7597656;154249;m2
tirisfallgladecanopytree02.obj;18026.66;72.5836;15315.72;0;74.13541;0;0.6484375;154284;m2
tirisfallgladecanopytree06.obj;18119.33;77.56341;15167.32;-2.5;46.935;-9;0.7080078;154111;m2
tirisfallgladecanopytree04.obj;17929.68;65.42381;15434.9;0;210.911;0;0.7548828;154251;m2
tirisfallgladecanopytree05.obj;18059.59;77.28994;15392.72;0;265.262;5;0.7324219;154223;m2
tirisfallgladecanopytree05.obj;17933.54;66.40701;15432.68;-2.5;266.262;2;0.7304688;154252;m2
tirisfallgladecanopytree03.obj;18128.26;65.56339;15264.72;0.5;265.789;-1.5;0.734375;154240;m2
tirisfallgladecanopytree02.obj;17616.71;45.62449;15409.48;-4.5;240.964;-13;0.5703125;143377;m2
tirisfallgladecanopytree02.obj;17765.12;50.58339;15445.37;-4.5;156.964;-13;0.5703125;143385;m2
tirisfallgladecanopytree04.obj;18019.39;77.13968;15240.49;-9;241.553;7.5;0.6367188;154248;m2
tirisfallgladecanopytree04.obj;18116.85;75.8353;15170.21;1;350.09;4;0.6972656;154112;m2
tirisfallgladecanopytree06.obj;18095.39;72.72671;15221.95;-8;259.538;16;0.6503906;154243;m2
tirisfallgladecanopytree02.obj;18057.96;69.26189;15162.19;-1.5;30.52728;-8;0.5761719;154510;m2
tirisfallgladecanopytree04.obj;17934.85;66.32265;15255.28;0;173.633;0;0.7080078;154305;m2
tirisfallgladecanopytree02.obj;18111.68;71.16864;15485.96;0;149.693;0;0.6035156;154192;m2
fk_plaguewagon.obj;17713.41;47.13231;15417.43;0;326;0;1;5528287;m2
tirisfallgladecanopytree06.obj;18004.38;70.33884;15271.46;0;67.97449;0;0.7041016;154299;m2
tirisfallgladecanopytree05.obj;18136.5;70.57668;15362.89;-4.5;259.109;-10;0.6503906;154280;m2
tirisfallgladecanopytree02.obj;18002.09;70.23354;15368.33;0;277.117;0;0.5986328;154259;m2
tirisfallgladecanopytree04.obj;17923.1;67.80672;15372.15;-9.5;69.91797;0;0.6367188;154120;m2
tirisfallgladecanopytree05.obj;18041.56;69.95402;15460.39;0;217.822;-9;0.6640625;154215;m2
tirisfallgladecanopytree06.obj;17619.6;46.21301;15406.74;0;278.507;0;0.6943359;143379;m2
tirisfallgladecanopytree06.obj;17768.14;52.62303;15447.97;0;194.507;0;0.6943359;143387;m2
tirisfallgladecanopytree05.obj;17971.43;67.94028;15269.23;-3;71.677;-1.5;0.6728516;154303;m2
tirisfallgladecanopytree06.obj;18068.74;68.38768;15477.09;0;345.311;0;0.6904297;154217;m2
tirisfallgladecanopytree05.obj;17987.77;96.95818;14930.29;0;177.8887;0;0.6875;130095;m2
tirisfallgladecanopytree06.obj;17909.48;67.27184;15387.11;-1.5;0;-8;0.6484375;154136;m2
tirisfallgladecanopytree05.obj;17799.5;58.332;15425.41;1;328;-3;0.6699219;143271;m2
tirisfallgladecanopytree05.obj;17676.31;42.28217;15249.96;1;74.5;-3;0.6699219;132785;m2
tirisfallgladecanopytree05.obj;17923.72;77.12129;15473.55;0;321.162;0;0.6816406;154313;m2
tirisfallgladecanopytree06.obj;17740.74;49.353;15213.62;0;175;0;0.6796875;132573;m2
tirisfallgladecanopytree04.obj;17801.81;57.37846;15419.06;-0.5;223.0444;9.5;0.6191406;143267;m2
tirisfalgladetree01.obj;17919.21;61.43578;15319.66;0.5;6.630981;-4.5;0.6748047;154024;m2
tirisfallgladecanopytree02.obj;17970.01;68.78679;15409.4;0;326.3455;0;0.5722656;154289;m2
tirisfallgladecanopytree05.obj;18033.82;71.56165;15398.29;-4.5;98.5394;0;0.6484375;154263;m2
tirisfallgladecanopytree05.obj;18013.02;70.41099;15412.69;-1;158.933;-8.5;0.6367188;154262;m2
tirisfallgladecanopytree06.obj;17925.65;66.67049;15432.73;-4.5;194.035;-5.5;0.6171875;154254;m2
tirisfallgladecanopytree05.obj;17974.9;67.39461;15266.65;0;90.9476;-3.5;0.6416016;154301;m2
tirisfallgladecanopytree05.obj;17940.93;71.40341;15376.43;-1.5;282.819;-0.5;0.6455078;154121;m2
fk_plaguewagon.obj;17738.34;47.04659;15424.99;0;0.5;0;1;5528286;m2
tirisfallgladecanopytree02.obj;18061.05;74.22824;15326.76;0;299.862;0;0.5585938;154292;m2
tirisfallgladecanopytree05.obj;17671.83;41.338;15259.66;1;49.32959;0;0.6484375;132787;m2
tirisfallgladecanopytree06.obj;18041.92;70.76429;15457.31;-7;356.286;2;0.6142578;154216;m2
tirisfallgladecanopytree06.obj;18148.18;74.88387;15159.06;6;279.962;7;0.5986328;154110;m2
tirisfallgladecanopytree02.obj;17706.64;45.11819;15307.15;-4.5;143.964;-13;0.4892578;143290;m2
tirisfallgladecanopytree02.obj;17611.54;41.02515;15273.58;-4.5;346.464;-13;0.4892578;132857;m2
tirisfallgladecanopytree02.obj;17711.38;50.72799;15455.04;-4.5;62.96411;-13;0.4892578;143286;m2
tirisfallgladecanopytree02.obj;17700.92;64.70652;15024.55;-4.5;346.464;-13;0.4892578;132853;m2
tirisfallgladecanopytree02.obj;17822.64;65.66514;15204.67;-4.5;57.96411;-13;0.4892578;143294;m2
tirisfallgladecanopytree06.obj;18085.62;70.85364;15190.95;-1.5;269.338;10;0.5986328;154245;m2
tirisfallgladecanopytree05.obj;18015.14;74.90456;15245.26;0;90.3653;0;0.6347656;154247;m2
tirisfallgladecanopytree05.obj;17588.12;42.63492;15221.96;1;22.5;-3;0.6191406;132614;m2
bird02.obj;17810.71;64.94157;15344.98;0;75.5;0;0.7285156;553611;m2
tirisfallgladecanopytree04.obj;17610.29;45.36172;15438.44;-6;23;5.5;0.5585938;143309;m2
tirisfallgladecanopytree03.obj;17930.77;69.83717;15383.14;-0.5;43.33142;6;0.5859375;154119;m2
tirisfallgladecanopytree05.obj;18137.43;61.5564;15192.56;0;0.637207;1.5;0.6123047;154116;m2
tirisfallgladecanopytree06.obj;18063.21;75.24299;15323.46;0;261.8342;0;0.6162109;154294;m2
tirisfallgladecanopytree05.obj;18006.66;70.25571;15451.83;-8.5;188.982;-0.5;0.5830078;154471;m2
tirisfallgladecanopytree03.obj;17782.33;66.06909;14932.81;0;281.381;0;0.6142578;130037;m2
tirisfallgladecanopytree06.obj;17697.95;64.7795;15022.66;0;24.0065;0;0.6142578;132854;m2
tirisfallgladecanopytree06.obj;17608.58;41.46201;15271.69;0;24.0065;0;0.6142578;132858;m2
tirisfallgladecanopytree06.obj;17708.65;45.94179;15310.03;0;181.507;0;0.6142578;143289;m2
tirisfallgladecanopytree06.obj;17819.91;66.4594;15206.88;0;95.5065;0;0.6142578;143293;m2
tirisfallgladecanopytree06.obj;17708.85;51.47586;15457.48;0;100.5065;0;0.6142578;143285;m2
tirisfallgladecanopytree04.obj;18066.4;77.10701;15454.11;0;156.044;0;0.6103516;154221;m2
tirisfallgladecanopytree02.obj;17741.9;49.40911;15218.56;-0.5;326;-8;0.4892578;132574;m2
tirisfallgladecanopytree04.obj;17615.74;44.72422;15402.77;0;169.53;0;0.6074219;143378;m2
tirisfallgladecanopytree04.obj;17771.69;52.27826;15443.72;0;85.52979;0;0.6074219;143386;m2
tirisfallgladecanopytree05.obj;18031.3;71.04063;15395.9;0;169.645;-4;0.59375;154265;m2
tirisfallgladecanopytree03.obj;17989.11;69.4292;15297.86;9;281.215;-2;0.5478516;154431;m2
tirisfallgladecanopytree05.obj;18066;76.74899;15458.05;0;202.067;-5;0.5878906;154220;m2
tirisfallgladecanopytree05.obj;17963.3;68.5301;15478.14;0;318.734;0;0.6035156;154266;m2
tirisfallgladecanopytree06.obj;17909.42;108.0902;14991.83;0;63.5;0;0.5986328;134266;m2
tirisfallgladecanopytree05.obj;17968.56;69.13171;15414.57;2;77.9519;1;0.5859375;154290;m2
tirisfallgladecanopytree05.obj;18002.26;70.46487;15365.2;-1;113.108;-6;0.5693359;154258;m2
tirisfallgladecanopytree06.obj;17689.12;43.42649;15217.82;0;38.5;0;0.5898438;143394;m2
tirisfallgladecanopytree06.obj;18053.62;77.55846;15398.01;7.5;329.226;4;0.5478516;154224;m2
tirisfallgladecanopytree04.obj;17602.74;45.26128;15137.89;-1.5;52;10.5;0.5292969;132683;m2
tirisfallgladecanopytree05.obj;18065.73;68.33995;15479.08;0;138.179;0;0.5878906;154219;m2
tirisfallgladecanopytree03.obj;17624.39;54.53386;15049.24;0;35.3812;0;0.5849609;132553;m2
tirisfallgladecanopytree05.obj;18143.09;66.54325;15444.37;0;270.063;0;0.5830078;154528;m2
tirisfallgladecanopytree05.obj;17940.67;60.1829;15297.9;0;351.31;0;0.5830078;154307;m2
tirisfallgladecanopytree05.obj;18139.5;63.23982;15189.26;0;155.472;-7;0.5566406;154114;m2
tirisfallgladecanopytree03.obj;18024.22;72.40508;15320.27;0;47.18768;0;0.5761719;154283;m2
tirisfallgladecanopytree05.obj;17989.03;70.51347;15342.9;-2;318.185;-4;0.5537109;154287;m2
tirisfallgladecanopytree05.obj;18000.63;70.5935;15270.96;-0.5;0.9668274;2;0.5625;154300;m2
tirisfallgladecanopytree04.obj;18055.78;76.77168;15395.29;0;257.154;0;0.5703125;154222;m2
tirisfallgladecanopytree06.obj;17688.65;48.0314;15423.89;0;317;0;0.5693359;143338;m2
tirisfallgladecanopytree06.obj;17774.46;56.0117;15283.95;0;56;0;0.5693359;143331;m2
tirisfallgladecanopytree04.obj;17905.39;107.6209;14983.84;-6;295.5;5.5;0.5097656;134265;m2
tirisfallgladecanopytree06.obj;17672.25;44.18154;15393.7;0;278.507;0;0.5634766;143383;m2
tirisfallgladecanopytree03.obj;18058.58;73.92583;15373.67;0;347.948;0;0.5605469;154225;m2
tirisfallgladecanopytree03.obj;18141.3;67.65972;15399.57;-2;35.67371;-5;0.5224609;154184;m2
tirisfallgladecanopytree06.obj;17977.81;67.61533;15398.45;4;29.68597;8.5;0.5185547;154255;m2
tirisfallgladecanopytree03.obj;18112.93;72.91471;15358;-4;167.495;-5.5;0.5097656;154230;m2
tirisfallgladecanopytree06.obj;18089.64;76.60061;15299.68;0;120.403;0;0.5566406;154295;m2
tirisfallgladecanopytree05.obj;18104.75;73.68449;15448.9;0.5;119.104;-6;0.5361328;154195;m2
tirisfallgladecanopytree05.obj;18110.67;72.04337;15452.47;0.5;33.6044;-6;0.5361328;154196;m2
tirisfallgladecanopytree06.obj;18121.23;61.31935;15208.78;-1.5;344.278;-4;0.5361328;154459;m2
tirisfallgladecanopytree06.obj;17641.59;45.59245;15169.64;0;53;0;0.5498047;132833;m2
tirisfallgladecanopytree06.obj;17908.27;67.18106;15390.59;-1;105.263;4;0.5273438;154137;m2
tirisfallgladecanopytree06.obj;17900.99;68.6881;15461.95;3;248.156;6;0.5078125;154316;m2
tirisfallgladecanopytree05.obj;18033.64;71.9073;15395.11;-2;260.725;2.5;0.5224609;154264;m2
fk_plaguewagon.obj;17781.91;58.84806;15410.24;0;33;0;0.7597656;5528285;m2
tirisfallgladecanopytree06.obj;17974.05;68.08184;15354.68;3.5;275.3587;-3;0.5117188;154496;m2
tirisfallgladecanopytree06.obj;18106.28;63.88689;15188.32;0;12.6127;0;0.5322266;154244;m2
tirisfallgladecanopytree06.obj;17784.64;66.45989;14943.45;0;10.92255;-1.5;0.5253906;130036;m2
tirisfallgladecanopytree06.obj;17603.64;49.05259;15018.18;0;0;0;0.5292969;132635;m2
tirisfallgladecanopytree04.obj;17823.16;66.62717;15210.5;0;346.53;0;0.5273438;143295;m2
tirisfallgladecanopytree04.obj;17606.17;40.70024;15275.92;0;275.03;0;0.5273438;132859;m2
tirisfallgladecanopytree04.obj;17712.4;52.42447;15460.81;0;351.53;0;0.5273438;143287;m2
tirisfallgladecanopytree04.obj;17712.49;45.3004;15307.05;0;72.52979;0;0.5273438;143291;m2
