ModelFile;PositionX;PositionY;PositionZ;RotationX;RotationY;RotationZ;ScaleFactor;ModelId;Type
redridgedocksbeam01.obj;16373.37;49.69783;16140.82;92.5;288;16.5;0.6298828;154015;m2
meatwagonwrecked01.obj;16449.64;54.95163;16070.63;0;348;0;1;154348;m2
redridgedocksbeam01.obj;16410.17;59.1886;16126.77;0;316;0;0.7392578;153889;m2
redridgedocksbeam01.obj;16335.91;59.07595;16114.6;0;44;0;0.7392578;153894;m2
redridgedocksbeam01.obj;16347.91;58.97406;16126.65;0;45.5;0;0.7392578;153893;m2
redridgedocksbeam01.obj;16323.63;59.23743;16102.08;0;45;0;0.7392578;153895;m2
badlandssunkenwagon.obj;16174.91;12.19018;16331.1;6;284.291;2.5;1.651367;345344;m2
fish01.obj;16131.48;17.26591;16240.53;0;49.26419;6.5;1.128906;337640;m2
fish01.obj;16253.94;23.5604;16256;-10.5;163.383;0;1.179688;337643;m2
fish01.obj;16436.56;17.21795;16525.44;0;290.026;3;1.15918;337650;m2
fish01.obj;16315.12;19.25544;16443.01;-3;75.00598;-12;1.148438;337648;m2
ballistamissle01.obj;16443.97;12.72344;16528.77;61;39.5;-31.5;1;345319;m2
fish01.obj;16294.51;23.51412;16413.14;0;339.828;4.5;1.077148;337647;m2
fish01.obj;16195.27;17.16217;16106.5;0;74.77521;0;1.072266;337638;m2
fish01.obj;16358.65;23.90319;16481.71;-1;182.675;2.5;1.134766;337649;m2
fish01.obj;16145.67;19.72171;16043.8;0;35.98129;3.5;0.9111328;337723;m2
wreckedrowboat.obj;16473;32.59639;16467.39;5.5;9;121.5;1;157145;m2
fish01.obj;16135.28;15.42332;16266.88;-4;235.884;3.5;0.8798828;337646;m2
fish01.obj;16532.38;20.48417;16181.75;-1.5;169.217;7;0.9941406;337734;m2
silverpinebush03.obj;16000.88;49.29387;16365.49;-15;321.843;0;1.230469;133689;m2
fish01.obj;16198.67;18.11344;16027.41;0.5;252.221;5;0.9296875;337722;m2
silverpinebush01.obj;16407;40.78708;16386.73;0.5;44.19928;10;1.091797;157082;m2
fish01.obj;16530.33;25.62427;16257.46;-0.5;124.841;2.5;0.8466797;337735;m2
silverpinebush01.obj;16018.63;49.97628;16385.19;13.5;132.521;1;1.058594;133691;m2
plaguelandwesternbush04.obj;16401.23;53.47561;16204.47;0;158.318;3;1.179688;154389;m2
plaguelandwesternbush04.obj;16443.44;54.4984;16078;-10.5;129.368;8.5;1.045898;154379;m2
plaguelandwesternbush04.obj;16357.92;54.83976;16183.36;1;143.859;3;1.081055;154370;m2
fish01.obj;16254.83;22.40579;16266.47;0.5;68.33701;3;0.8574219;337641;m2
silverpinebush01.obj;16523.8;39.16597;16445.14;-3.5;208.955;-5.5;1.045898;157148;m2
silverpinebush01.obj;16031.63;50.79261;16405.16;-14.5;297.354;6;1.024414;133690;m2
excavationtentpavillionruined01.obj;16332.28;59.26499;16049.24;0;0;0;1;154030;m2
plaguelandwesternbush04.obj;16472.72;54.11722;16083.05;0;327.359;3.5;1.029297;154373;m2
silverpinebush01.obj;16002.45;46.0017;16331.69;0;325.864;0;1.026367;133686;m2
silverpinebush01.obj;16003.06;97.17073;16449.78;23.5;247.892;38;1.005859;134514;m2
silverpinebush03.obj;16371.09;45.33081;16302.95;-12;242.113;-17;1.083008;157047;m2
silverpinebush01.obj;16441.12;60.68951;16170.14;0;57.0098;0;1.015625;157101;m2
silverpinebush03.obj;16361.33;35.90815;16371.01;-9.5;36.35492;14.5;1.049805;157086;m2
silverpinebush01.obj;16462.37;37.48564;16198.91;0;201.012;0;1.072266;157100;m2
plaguelandwesternbush04.obj;16393.16;54.68763;16243.13;0;338.642;0;1.063477;154404;m2
silverpinebush03.obj;16414.03;53.64223;16218.43;-9;223.151;15;1.020508;157106;m2
silverpinebush03.obj;16479.19;44.24875;16011.45;-4.5;238.323;22;1.037109;158001;m2
plaguelandwesternbush04.obj;16413.59;54.5913;16155.6;1;316.614;2;0.9541016;154371;m2
silverpinebush03.obj;16528.83;38.18708;16351.29;16.5;140.959;-6.5;1.014648;156775;m2
silverpinebush03.obj;16533.83;40.9608;16372.91;1.5;46.0231;0;1.085938;157042;m2
silverpinebush01.obj;16359.2;45.41023;16302.13;6;29.74091;19.5;0.9443359;157044;m2
silverpinebush03.obj;16465.51;38.30923;16179.25;-0.5;308.725;-13;1.035156;157103;m2
silverpinebush01.obj;15999.84;45.86803;16327.43;0;114.415;0;1.006836;133685;m2
silverpinebush01.obj;16387.61;51.74098;16272.05;0;167.722;-12;1.078125;157045;m2
fish01.obj;16133.79;15.33085;16284.24;1.5;277.215;4.5;0.8447266;337645;m2
plaguelandwesternbush04.obj;16345.74;59.86622;16068.4;3.5;316.713;10.5;0.9042969;154388;m2
silverpinebush03.obj;16459.6;40.48185;16180.61;-9;303.737;-29.5;0.9980469;157104;m2
silverpinebush03.obj;16328.91;41.44323;16268.49;33.5;313.395;0;0.9628906;157048;m2
silverpinebush03.obj;16436.36;54.36224;16193.87;11.5;37.45361;-24.5;0.9580078;157105;m2
silverpinebush01.obj;16009.34;50.98332;16381.68;-5.5;282.83;7.5;1.029297;133694;m2
silverpinebush01.obj;16017.29;46.59;16346.54;0;256.22;0;1.049805;133684;m2
silverpinebush03.obj;16520.49;39.41606;16443.45;-15.5;210.406;-8;0.9892578;157150;m2
tirisfallstreetlamp01.obj;16388.19;53.49788;16151;0;318;0;1;5965504;m2
silverpinebush03.obj;16507.89;36.28621;16038.58;17;145.507;21.5;0.9609375;157999;m2
silverpinebush01.obj;16351.53;54.7792;16236.67;0;195.101;0;1.032227;157050;m2
plaguelandwesternbush04.obj;16487.69;54.14428;16107.66;-2;7.899414;16;1.069336;154374;m2
tirisfallstreetlamp01.obj;16403.01;53.91326;16154.55;-2.67359;345;5.03507;1;5965505;m2
plaguelandwesternbush04.obj;16326.17;60.15509;16100.9;0;337;0;0.9667969;154367;m2
silverpinebush01.obj;16382.13;34.15419;16413.75;0;296.431;-4;0.9335938;157087;m2
plaguelandwesternbush04.obj;16388.94;54.04792;16244.7;0.5;345.157;5;1.015625;154403;m2
silverpinebush03.obj;16370.48;54.37318;16251.45;7.5;64.98608;-9;1.021484;157053;m2
silverpinebush03.obj;15996.6;49.56297;16365.5;6;165.778;3.5;1.130859;133688;m2
meatwagongrill.obj;16445.58;9.54829;16529.07;23.5;228.5;-14;1;345316;m2
silverpinebush03.obj;16378;43.91644;16342.1;0;160.834;-7.5;1.040039;157084;m2
silverpinebush01.obj;16492.04;47.52384;16041.1;15.5;91.32111;-31.5;0.9716797;157998;m2
silverpinebush03.obj;16530.8;36.68275;16094.75;-27;350.2;4;1.060547;157996;m2
silverpinebush03.obj;16008.38;45.63498;16323.64;0;228.149;0;0.9785156;133687;m2
plaguelandwesternbush04.obj;16371.07;53.53117;16142.04;0;265.4158;2;1.094727;154392;m2
silverpinebush03.obj;16388.38;52.07981;16007.69;-5.5;323.436;4.5;0.9423828;158224;m2
dustwallowbush01.obj;16500.22;53.8782;16114.64;3.5;135.861;0;1.435547;157995;m2
silverpinebush01.obj;16145.91;128.5996;16529.15;0;197.947;0;0.9384766;144407;m2
plaguelandwesternbush04.obj;16369.09;59.73698;16101.38;0;22.7973;0;0.90625;154368;m2
silverpinebush01.obj;16022.06;49.12735;16385;7;196.244;12.5;0.9140625;133692;m2
plaguelandwesternbush04.obj;16318.02;54.72609;16123.15;10.5;359.429;10;1.042969;154383;m2
silverpinebush03.obj;16473.84;33.07502;16461.96;10.5;101.04;17;1.042969;157146;m2
silverpinebush03.obj;16372.69;48.72024;16288.42;-6;280.764;-17.5;1.038086;157046;m2
silverpinebush01.obj;16346.21;54.07227;16257.1;2;82.8175;5;1.018555;157049;m2
plaguelandwesternbush04.obj;16388.41;59.806;16095.77;0;9.898987;0;0.9912109;154369;m2
plaguelandwesternbush04.obj;16439.07;53.47798;16101.84;0;102.593;-4.5;0.9541016;154372;m2
silverpinebush03.obj;16381.78;35.48386;16397.31;10.5;309;-4;0.8935547;157088;m2
silverpinebush03.obj;16522.46;38.35295;16449.34;13;342.531;-5.5;0.9511719;157147;m2
meatwagonbody.obj;16447.42;9.779007;16533.18;58.5;230.5;5;1;345317;m2
silverpinebush03.obj;16516.72;34.78936;16012.43;0.5;164.591;3;1.014648;158000;m2
silverpinebush03.obj;16408.04;38.00159;16407.42;1.5;194.101;-8.5;0.9853516;157081;m2
silverpinebush01.obj;16459.7;53.64271;16136.4;0;350.057;0;0.9384766;157107;m2
silverpinebush03.obj;16377.84;38.86649;16370.89;-7.5;188.432;-7.5;1.038086;157085;m2
silverpinebush01.obj;16495.88;38.72866;16326.1;-13.5;357.451;-14;0.9072266;156774;m2
brokencart.obj;16339.12;59.61365;16062.41;0;294.5;0;1;154343;m2
silverpinebush01.obj;16032.77;46.22725;16360.42;0;4.032104;0;0.9648438;133693;m2
silverpinebush03.obj;16444.64;53.64745;16155.37;0;289.444;0;0.9228516;157102;m2
dustwallowbush01.obj;16459.47;53.47562;16125.49;0.5;75.5004;6.5;1.392578;154377;m2
silverpinebush03.obj;16504.05;53.62759;16120.64;0;5.130768;0;1.049805;157109;m2
silverpinebush03.obj;16344.64;53.6422;16209.33;0;347.596;1.5;0.9453125;157110;m2
silverpinebush03.obj;16527.79;38.83544;16447.04;-9;178.951;4.5;1.029297;157149;m2
silverpinebush03.obj;16355.43;52.367;16273.35;16.5;1.164581;13.5;0.9511719;157054;m2
elwynnstonefence.obj;16369.2;53.72187;16200.45;-0.5;87.5;11;1;155868;m2
elwynnstonefence.obj;16387.5;54.49694;16166.85;-3.5;90.5;-10;1;155874;m2
elwynnstonefence.obj;16370.69;54.30537;16160.84;0;267.5;5;1;156527;m2
elwynnstonefence.obj;16369.65;54.27434;16189.42;0;87.5;-4.5;1;155870;m2
elwynnstonefence.obj;16387.56;53.71564;16177.94;0;90.5;4;1;155872;m2
elwynnstonefence.obj;16387.52;54.07213;16172.36;0;90.5;4;1;155873;m2
elwynnstonefence.obj;16369.45;54.62795;16195.15;-1.5;87.5;-2.5;1;155869;m2
elwynnstonefence.obj;16371.83;59.48367;16131.49;-1;182;1.5;1;156069;m2
elwynnstonefence.obj;16386.65;59.63555;16131.85;0;0.5;2;1;156070;m2
elwynnstonefence.obj;16388.18;53.44673;16151.98;0;0.5;-1.5;1;155879;m2
elwynnstonefence.obj;16366.12;59.70095;16131.71;-1;180.5;1.5;1;156071;m2
elwynnstonefence.obj;16371.3;53.70452;16158.26;-0.5;89.5;-1;1;155878;m2
elwynnstonefence.obj;16392.35;59.81697;16131.77;-1;359.5;-0.5;1;156073;m2
elwynnstonefence.obj;16360.44;59.76512;16131.73;-1;180;0.5;1;156072;m2
elwynnstonefence.obj;16397.87;59.80648;16131.8;0;0;-0.5;1;156074;m2
elwynnstonefence.obj;16387.57;53.60073;16200.69;0;91;0;1;155865;m2
elwynnstonefence.obj;16387.49;53.60654;16195.07;0;91;0;1;155866;m2
dustwallowbush02.obj;16347.1;54.96569;16139.02;0.5;125.694;5.5;1.167969;154361;m2
dustwallowbush01.obj;16394.26;54.63491;16143.36;0.5;320.613;7.5;1.103516;154365;m2
dustwallowbush01.obj;16347.1;60.29345;16043.16;-3.5;294.322;5.5;1.163086;154386;m2
dustwallowbush01.obj;16460.65;53.44296;16104.09;0.5;235.315;3;1.125977;154375;m2
elwynnstonefence.obj;16402.38;53.57969;16153.72;2.5;206;-2.5;1;156088;m2
elwynnstonefence.obj;16392.37;53.58315;16158.61;5;207;-2.5;1;156086;m2
elwynnstonefence.obj;16397.35;53.33998;16156.18;1;206;2.5;1;156087;m2
dustwallowbush01.obj;16473.42;53.48723;16095.96;1;46.05798;-11;1.020508;154409;m2
dustwallowbush02.obj;16428.42;53.78197;16084.37;2;137.136;6;1.075195;154380;m2
silverpinebush01.obj;16471.29;43.12507;16374.86;-3.5;41.90311;4;0.6035156;156777;m2
dustwallowbush02.obj;16365.19;55.24218;16194.27;4.5;329.424;-17;1.03418;154364;m2
westernplaguelandslampostbroken02.obj;16403.23;59.93039;16130.24;1.77215;52.5;3.12808;1.029297;5965510;m2
westernplaguelandslampostbroken02.obj;16355.38;59.80015;16129.78;1.62512;102;2.89475;1.029297;5965507;m2
dustwallowbush01.obj;16408.1;61.00076;16084.45;13.5;177.116;18.5;1.168945;154408;m2
dustwallowbush01.obj;16345.27;55.28883;16148.74;0.5;25.77472;4.5;1.06543;154360;m2
dustwallowbush01.obj;16367.63;53.74864;16233.65;0;296.53;0;1.080078;154402;m2
dustwallowbush02.obj;16345.52;59.38988;16107.7;-0.5;221.151;-6.5;1.035156;154407;m2
dustwallowbush02.obj;16426.05;53.77748;16137.61;0;59.617;0;1.074219;154398;m2
dustwallowbush02.obj;16478.73;53.69265;16124.84;0;138.981;0;1.057617;154378;m2
dustwallowbush01.obj;16326.83;53.8858;16138.21;1;87.7395;4;1.335938;154359;m2
elwynnstonefence.obj;16393.79;53.2408;16151.84;0.5;36.5;3.5;1;155880;m2
westernplaguelandslampostbroken02.obj;16387.46;53.94193;16184.16;3.5;314.5;0.5;1;5965503;m2
westernplaguelandslampostbroken02.obj;16371.51;53.32161;16151.86;3.5;35.5;0.5;1;5965506;m2
elwynnstonefence.obj;16406.92;53.58547;16150.18;0;217;0;1;156090;m2
swampplant04.obj;16026.82;32.43078;16223.63;1;241.08;4.5;1.089844;159808;m2
elwynnstonefence.obj;16398.3;53.5328;16148.45;0;37.5;0.5;1;155881;m2
dustwallowbush02.obj;16394.88;55.10686;16178.31;0;60.5365;2;1.038086;154391;m2
dustwallowbush02.obj;16392.6;54.99783;16179.24;-1.5;148.644;-6.5;1.021484;154390;m2
deadmule.obj;16174.01;9.487545;16205.58;-7.5;175.534;-9.5;0.9160156;345312;m2
swampplant04.obj;16015.16;32.64283;16173.01;1;135.927;2;1.094727;159804;m2
swampplant04.obj;16330.02;32.09895;16345.4;1;94.32611;6;1.058594;159838;m2
swampplant04.obj;16103.38;34.24109;16415.79;1;44.6608;3;1.078125;159824;m2
dustwallowbush02.obj;16392.14;54.8227;16246.16;0;72.97339;0;1.094727;154406;m2
swampplant04.obj;16034.57;32.81656;16263.92;0;169.272;4;1.086914;159811;m2
swampplant04.obj;16384.97;32.14259;16436.08;0;113.965;3;1.097656;160182;m2
swampplant04.obj;16222.87;33.10678;16460.38;0;18.58942;4;1.085938;159834;m2
swampplant04.obj;16192.89;36.42364;16439.93;0;178.753;5.5;1.071289;159832;m2
swampplant04.obj;16263.79;33.21834;16124.49;0;108.493;5;1.071289;159857;m2
dustwallowbush02.obj;16388.56;53.54973;16211.47;0;230.478;0;1.006836;154362;m2
swampplant04.obj;16165.65;33.94383;16437.87;0;209.735;4;1.074219;159827;m2
dustwallowbush02.obj;16387.55;53.5868;16152.61;1;201.715;3;1.027344;154393;m2
