ModelFile;PositionX;PositionY;PositionZ;RotationW;RotationX;RotationY;RotationZ;ScaleFactor;DoodadSet
generalweaponrack01.obj;-31.572850000;-25.135370000;-1.815616000;0.000000148296300;0.000000000000000;0.000000000000000;-1.000000000000000;1;Default
generalweaponrack01.obj;-44.856120000;-25.135370000;-1.815616000;0.000000148296300;0.000000000000000;0.000000000000000;-1.000000000000000;1;Default
generalweaponrack01.obj;-35.565300000;-19.944480000;-1.815616000;0.999990500000000;0.000000000000000;0.000000000000000;-0.004363231000000;1;Default
generalweaponrack01.obj;-33.399040000;3.352088000;-3.304028000;0.707106800000000;0.000000000000000;0.000000000000000;0.707106800000000;1;Default
generalweaponrack01.obj;-49.371660000;21.058280000;7.025583000;1.000000000000000;0.000000000000000;0.000000000000000;0.000000064002550;1;Default
generalweaponrack01.obj;-23.407330000;21.058280000;12.130540000;1.000000000000000;0.000000000000000;0.000000000000000;0.000000064002550;1;Default
generalweaponrack01.obj;-49.203040000;-21.076430000;7.025583000;0.004363401000000;0.000000000000000;0.000000000000000;-0.999990500000000;1;Default
generalweaponrack01.obj;-23.461200000;-21.076430000;12.130540000;0.004363401000000;0.000000000000000;0.000000000000000;-0.999990500000000;1;Default
wallsword01.obj;-20.131100000;-19.050210000;14.122000000;0.174056700000000;-0.680558600000000;-0.685349700000000;-0.191937400000000;1.584909;Default
wallsword01.obj;-20.076250000;-19.328850000;14.121800000;-0.174056600000000;-0.680558600000000;-0.685349800000000;0.191937300000000;1.584909;Default
wallshield03.obj;-43.792580000;-22.592380000;9.465206000;0.707106800000000;-0.000000015454310;-0.000000037310010;0.707106800000000;2.215577;Default
wallsword01.obj;-43.906200000;22.508770000;9.147782000;0.005864721000000;0.965423400000000;0.028669470000000;0.259039100000000;1.640036;Default
wallsword01.obj;-44.193610000;22.442610000;9.147568000;-0.005864732000000;0.965423500000000;0.028669480000000;-0.259039100000000;1.640036;Default
wallshield03.obj;-33.739980000;14.181620000;12.069580000;0.707106800000000;-0.000000015454320;-0.000000037310020;0.707106800000000;1.996015;Default
wallsword01.obj;-33.702710000;-14.228500000;11.532350000;-0.003179186000000;0.963834800000000;0.062344890000000;0.259086000000000;1.640036;Default
wallsword01.obj;-33.985900000;-14.341300000;11.532130000;0.003179179000000;0.963834800000000;0.062344880000000;-0.259086000000000;1.640036;Default
wallshield03.obj;-27.681340000;26.733680000;0.665686700;0.707106800000000;-0.000000037310020;0.000000015454320;-0.707106800000000;1.996015;Default
wallshield03.obj;-27.681340000;-26.807740000;0.665686700;0.707106700000000;-0.000000015454320;-0.000000037310020;0.707106800000000;1.996015;Default
generalweaponrack01.obj;-57.195860000;-21.462610000;7.030984000;0.707106700000000;0.000000000000000;0.000000000000000;0.707106800000000;1;Default
generalweaponrack01.obj;-62.314180000;-28.362230000;11.244570000;0.000000106149400;0.000000000000000;0.000000000000000;-1.000000000000000;1;Default
generalweaponrack01.obj;-54.950980000;-28.362230000;11.244570000;0.000000106149400;0.000000000000000;0.000000000000000;-1.000000000000000;1;Default
generalweaponrack01.obj;-52.513830000;-26.515170000;22.240720000;0.707106800000000;0.000000000000000;0.000000000000000;-0.707106700000000;1;Default
generalweaponrack01.obj;-63.099950000;-27.947780000;22.240720000;0.000000106149400;0.000000000000000;0.000000000000000;-1.000000000000000;1;Default
barrel01.obj;-62.900570000;-15.758880000;11.109690000;0.707106800000000;0.000000000000000;0.000000000000000;0.707106800000000;1;Default
barrel01.obj;-64.249940000;-17.229600000;11.109690000;0.707106800000000;0.000000000000000;0.000000000000000;0.707106800000000;1.11;Default
barrel01.obj;-64.278410000;-18.489350000;11.109690000;0.707106800000000;0.000000000000000;0.000000000000000;0.707106800000000;1.11;Default
barrel01.obj;-62.631180000;-19.940740000;11.109690000;0.707106800000000;0.000000000000000;0.000000000000000;0.707106800000000;1.11;Default
barrel01.obj;-62.584680000;-21.258500000;11.109690000;0.707106800000000;0.000000000000000;0.000000000000000;0.707106800000000;1.11;Default
barrel01.obj;-64.278410000;-17.887510000;12.177370000;-0.488621200000000;0.000000000000000;0.000000000000000;-0.872496000000000;1.11;Default
barrel01.obj;-57.422680000;-20.048200000;22.106600000;-0.488621200000000;0.000000000000000;0.000000000000000;-0.872496000000000;1.11;Default
wallsword01.obj;-54.374680000;-28.464520000;24.906250000;-0.258264800000000;0.016927540000000;-0.963857700000000;0.063174560000000;1.378182;Default
wallsword01.obj;-54.616980000;-28.516110000;24.907310000;0.258619500000000;-0.010161210000000;-0.965181100000000;0.037922090000000;1.378182;Default
wallshield03.obj;-57.556200000;-28.555540000;25.173260000;0.706137700000000;-0.037007130000000;0.037007070000000;0.706137700000000;2.400208;Default
wallsword01.obj;-60.675910000;-28.516110000;24.907310000;0.258619500000000;-0.010161210000000;-0.965181100000000;0.037922090000000;1.378182;Default
wallsword01.obj;-60.433610000;-28.475960000;24.906250000;-0.258264800000000;0.016927540000000;-0.963857700000000;0.063174560000000;1.378182;Default
wallshield03.obj;-58.685070000;-29.131560000;14.379170000;0.706938500000000;-0.015425470000000;0.015425420000000;0.706938500000000;2.400208;Default
deadminecargonethangshort.obj;-59.466760000;-17.657010000;23.450980000;0.707106800000000;0.000000000000000;0.000000000000000;0.707106800000000;0.7352941;Default
deadminecargonethangshort.obj;-58.035660000;-25.783610000;12.773100000;0.707106800000000;0.000000000000000;0.000000000000000;0.707106800000000;0.7352941;Default
orcsleepmat03.obj;-59.629670000;-25.737670000;11.157500000;0.004363317000000;0.000000000000000;0.000000000000000;-0.999990500000000;1.2636;Default
wallsword01.obj;-54.747800000;28.472240000;24.906250000;-0.063174580000000;0.963857700000000;0.016927510000000;-0.258264800000000;1.378182;Default
wallsword01.obj;-54.505500000;28.527680000;24.907310000;-0.037922070000000;0.965181100000000;-0.010161250000000;0.258619500000000;1.378182;Default
wallshield03.obj;-57.625210000;28.567110000;25.173260000;0.706137700000000;0.037007070000000;0.037007120000000;-0.706137800000000;2.400208;Default
wallsword01.obj;-60.564430000;28.527680000;24.907310000;-0.037922070000000;0.965181100000000;-0.010161250000000;0.258619500000000;1.378182;Default
wallsword01.obj;-60.806740000;28.486820000;24.906250000;-0.063174580000000;0.963857700000000;0.016927510000000;-0.258264800000000;1.378182;Default
generalweaponrack01.obj;-63.292000000;28.099690000;22.240720000;1.000000000000000;0.000000000000000;0.000000000000000;0.000000064002550;1;Default
generalweaponrack01.obj;-52.740720000;27.959350000;22.240720000;1.000000000000000;0.000000000000000;0.000000000000000;0.000000021855690;1;Default
barrel01.obj;-64.249940000;19.852740000;11.109690000;0.707106800000000;0.000000000000000;0.000000000000000;0.707106800000000;1.11;Default
barrel01.obj;-64.278410000;18.592990000;11.109690000;0.707106800000000;0.000000000000000;0.000000000000000;0.707106800000000;1.11;Default
barrel01.obj;-64.278410000;19.194830000;12.177370000;-0.488621200000000;0.000000000000000;0.000000000000000;-0.872496000000000;1.11;Default
barrel01.obj;-62.900570000;21.323450000;11.109690000;0.707106800000000;0.000000000000000;0.000000000000000;0.707106800000000;1;Default
barrel01.obj;-62.631180000;17.141590000;11.109690000;0.707106800000000;0.000000000000000;0.000000000000000;0.707106800000000;1.11;Default
barrel01.obj;-62.584680000;15.823830000;11.109690000;0.707106800000000;0.000000000000000;0.000000000000000;0.707106800000000;1.11;Default
wallshield03.obj;-58.679040000;29.122920000;14.379170000;0.706938400000000;0.015425420000000;0.015425470000000;-0.706938600000000;2.400208;Default
generalweaponrack01.obj;-55.049930000;28.353600000;11.244570000;1.000000000000000;0.000000000000000;0.000000000000000;0.000000021855690;1;Default
generalweaponrack01.obj;-62.413140000;28.353600000;11.244570000;1.000000000000000;0.000000000000000;0.000000000000000;0.000000021855690;1;Default
generalweaponrack01.obj;-57.195860000;21.465600000;7.030984000;0.707106700000000;0.000000000000000;0.000000000000000;0.707106800000000;1;Default
orcsleepmat03.obj;-59.629670000;25.252120000;11.157500000;0.004363317000000;0.000000000000000;0.000000000000000;-0.999990500000000;1.2636;Default
orcsleepmat03.obj;-54.725010000;22.707070000;22.147140000;0.675590200000000;0.000000000000000;0.000000000000000;0.737277300000000;1.314144;Default
deadminecargonethangshort.obj;-59.466760000;17.737820000;23.450980000;0.707106800000000;0.000000000000000;0.000000000000000;0.707106800000000;0.7352941;Default
wallshield03.obj;-13.178890000;-15.115640000;14.379170000;0.706938400000000;0.015425420000000;0.015425470000000;-0.706938600000000;2.400208;Default
wallsword01.obj;-17.905960000;-15.745810000;24.906250000;-0.063174560000000;0.963857700000000;0.016927600000000;-0.258264900000000;1.378182;Default
wallsword01.obj;-17.663650000;-15.709190000;24.907310000;-0.037922100000000;0.965181100000000;-0.010161170000000;0.258619500000000;1.378181;Default
orcsleepmat03.obj;-12.129520000;-18.505300000;11.157500000;0.004363317000000;0.000000000000000;0.000000000000000;-0.999990500000000;1.2636;Default
wallshield03.obj;-14.724430000;-15.698040000;25.173260000;0.706137700000000;0.037007050000000;0.037007160000000;-0.706137700000000;2.400208;Default
generalweaponrack01.obj;-9.549781000;-15.884970000;11.244570000;1.000000000000000;0.000000000000000;0.000000000000000;0.000000021855690;1;Default
generalweaponrack01.obj;-16.730540000;-15.884970000;11.244570000;1.000000000000000;0.000000000000000;0.000000000000000;0.000000021855690;1;Default
generalweaponrack01.obj;-19.704940000;-17.652310000;22.202480000;0.707106800000000;-0.000000030908620;-0.000000030908620;0.707106800000000;1;Default
torch.obj;-26.258030000;15.250360000;-0.221022400;0.000000021855700;0.000000000000000;0.000000000000000;-1.000000000000000;1.16;Default
torch.obj;-44.766190000;15.211330000;-0.221022400;1.000000000000000;0.000000000000000;0.000000000000000;0.000000021855700;1.16;Default
wallshield03.obj;-20.064050000;19.243630000;14.592780000;-0.000000133160800;-0.000000059165690;0.000000037309990;-1.000000000000000;2.215577;Default
armorleatherbracerblack.obj;-9.114079000;17.047550000;-0.415122200;0.707100000000000;-0.707100100000000;-0.003085358000000;0.003085337000000;1;Default
armorleatherbracerblack.obj;-9.113078000;17.705260000;-0.415122200;0.021594090000000;-0.021594000000000;-0.706777000000000;0.706776900000000;0.9999997;Default
armorleatherbracerbrown.obj;-8.617880000;24.061800000;-0.425669300;0.707106800000000;-0.707106800000000;0.000000100502100;-0.000000082682400;1;Default
armorleatherbracerbrown.obj;-8.624692000;24.984430000;-0.425669300;-0.003085334000000;0.003085278000000;-0.707100100000000;0.707100000000000;1;Default
armorleatherhelmblack.obj;-9.885365000;27.098990000;0.129262300;0.304864300000000;0.000000000000000;0.000000000000000;-0.952395800000000;1.405059;Default
armorleatherhelmblack.obj;-10.568200000;28.291960000;-0.005360921;0.555570200000000;0.000000000000000;0.000000000000000;-0.831469600000000;1.145455;Default
armorleatherhelmblack.obj;-8.882120000;27.016210000;-0.125664600;0.685183100000000;0.000000000000000;0.000000000000000;-0.728370800000000;1.080814;Default
armorleatherhelmblack.obj;-7.835253000;23.638260000;0.120761400;-0.013089560000000;0.000000000000000;0.000000000000000;-0.999914300000000;1.405058;Default
armorleatherhelmblack.obj;-8.602450000;19.879370000;-0.013861760;-0.039259680000000;0.000000000000000;0.000000000000000;-0.999229100000000;1.145455;Default
armorleatherhelmblack.obj;-10.718930000;29.397400000;-0.134165500;0.646124100000000;0.000000000000000;0.000000000000000;-0.763232400000000;1.080814;Default
armorleatherhelmblack.obj;-10.346670000;15.663320000;0.115017400;-0.499999900000000;0.000000000000000;0.000000000000000;-0.866025500000000;1.405059;Default
armorleatherhelmblack.obj;-9.666959000;28.694310000;-0.013861760;0.117537600000000;0.000000000000000;0.000000000000000;-0.993068500000000;1.145455;Default
armorleatherhelmbrown.obj;-8.557583000;20.785060000;-1.700158000;-0.008726526000000;-0.000000011740540;-0.000000008110969;-0.999961900000000;1.329545;Default
armorleatherhelmbrown.obj;-10.387860000;29.478440000;-1.797078000;0.731353700000000;0.000000005923692;0.000000002120702;-0.681998400000000;1.715114;Default
armorleatherhelmbrown.obj;-8.265737000;17.402420000;-1.404782000;0.026177090000000;-0.000000002744857;0.000000009282765;-0.999657300000000;1.329545;Default
armorleathershirtblack.obj;-9.958993000;27.059080000;-0.452843600;0.304864400000000;0.000000000000000;0.000000000000000;-0.952395700000000;1.428873;Default
armorleathershirtblack.obj;-10.607920000;28.221870000;-0.544635400;0.555570100000000;0.000000000000000;0.000000000000000;-0.831469700000000;1.145455;Default
armorleathershirtblack.obj;-8.900388000;26.972210000;-0.654705500;0.685183000000000;0.000000000000000;0.000000000000000;-0.728370900000000;1.099133;Default
armorleathershirtblack.obj;-7.918073000;23.650700000;-0.461344400;-0.013089520000000;0.000000000000000;0.000000000000000;-0.999914300000000;1.428873;Default
armorleathershirtblack.obj;-8.681383000;19.895480000;-0.553136200;-0.039259760000000;0.000000000000000;0.000000000000000;-0.999229100000000;1.145455;Default
armorleathershirtblack.obj;-10.741700000;29.355550000;-0.663206300;0.646124100000000;0.000000000000000;0.000000000000000;-0.763232400000000;1.099134;Default
armorleathershirtblack.obj;-10.379340000;15.740440000;-0.467088500;-0.499999900000000;0.000000000000000;0.000000000000000;-0.866025400000000;1.428873;Default
armorleathershirtblack.obj;-9.747006000;28.685240000;-0.553136200;0.117537500000000;0.000000000000000;0.000000000000000;-0.993068500000000;1.145455;Default
armorleathershirtbrown.obj;-8.750924000;25.695890000;-0.619754400;0.999961900000000;0.000000000000000;0.000000000000000;-0.008726439000000;0.9999999;Default
armorleathershirtorange.obj;-8.563323000;21.131480000;-0.469121300;0.034899560000000;-0.000000046743830;-0.000000078029710;-0.999390800000000;1.215909;Default
armorleathershoulderblack.obj;-14.717060000;29.070780000;-0.363171000;0.722363900000000;0.000000000000000;0.000000000000000;-0.691513100000000;1.117265;Default
armorleathershoulderblack.obj;-15.681060000;29.025610000;-0.359310600;0.691512900000000;0.000000000000000;0.000000000000000;0.722364100000000;1.117266;Default
armorleathershoulderorange.obj;-10.160400000;28.085130000;-0.376661500;0.580703000000000;0.000000000000000;0.000000000000000;-0.814115500000000;1;Default
armorleathershoulderorange.obj;-11.066230000;28.422770000;-0.376661500;0.809016900000000;0.000000000000000;0.000000000000000;0.587785300000000;1;Default
armorleathershoulderorange.obj;-9.594591000;28.242830000;-0.385162400;0.147809600000000;0.000000000000000;0.000000000000000;-0.989015800000000;0.9999999;Default
armorleathershoulderorange.obj;-9.853864000;29.174110000;-0.385162400;0.987688300000000;0.000000000000000;0.000000000000000;0.156434600000000;0.9999999;Default
armorleathershoulderorange.obj;-8.673141000;19.427620000;-0.385162400;-0.008726357000000;0.000000000000000;0.000000000000000;-0.999961900000000;0.9999999;Default
armorleathershoulderorange.obj;-8.631941000;20.393440000;-0.385162400;1.000000000000000;0.000000000000000;0.000000000000000;0.000000084293700;0.9999999;Default
armorstand.obj;-9.946805000;27.076220000;-1.904292000;0.304864400000000;0.000000000000000;0.000000000000000;-0.952395800000000;1.190728;Default
armorstand.obj;-10.606730000;28.242070000;-1.900053000;0.555570100000000;0.000000000000000;0.000000000000000;-0.831469700000000;1.145455;Default
armorstand.obj;-8.882621000;26.986580000;-1.904292000;0.685183000000000;0.000000000000000;0.000000000000000;-0.728370900000000;1.035415;Default
armorstand.obj;-8.628676000;24.524560000;-1.903571000;0.000000034801020;0.000000000000000;0.000000000000000;-1.000000000000000;1.035415;Default
armorstand.obj;-15.207010000;29.070040000;-1.895613000;0.737277400000000;0.000000000000000;0.000000000000000;-0.675590200000000;1.190727;Default
armorstand.obj;-8.537165000;21.143510000;-1.903571000;0.047978170000000;0.000000000000000;0.000000000000000;-0.998848400000000;1.190727;Default
armorstand.obj;-8.748182000;25.674860000;-1.903571000;0.999961900000000;0.000000000000000;0.000000000000000;-0.008726527000000;1.035415;Default
armorstand.obj;-9.117661000;17.330180000;-1.903571000;0.999990500000000;0.000000000000000;0.000000000000000;0.004363334000000;1.035416;Default
armorstand.obj;-7.898012000;23.657060000;-1.912793000;-0.013089540000000;0.000000000000000;0.000000000000000;-0.999914300000000;1.190727;Default
armorstand.obj;-10.722530000;29.367990000;-1.912793000;0.646124100000000;0.000000000000000;0.000000000000000;-0.763232400000000;1.035415;Default
armorstand.obj;-8.661812000;19.900580000;-1.908554000;-0.039259760000000;0.000000000000000;0.000000000000000;-0.999229100000000;1.145455;Default
armorstand.obj;-10.363440000;15.726650000;-1.918537000;-0.499999900000000;0.000000000000000;0.000000000000000;-0.866025400000000;1.190727;Default
armorstand.obj;-9.729971000;28.696140000;-1.908554000;0.117537500000000;0.000000000000000;0.000000000000000;-0.993068500000000;1.145455;Default
barrel01.obj;-7.911394000;-24.703310000;2.738822000;0.707106800000000;0.000000000000000;0.000000000000000;0.707106800000000;1;Default
barrel01.obj;-7.911394000;-25.541040000;2.738822000;-0.329690700000000;0.000000000000000;0.000000000000000;-0.944089000000000;0.877193;Default
barrel01.obj;-7.911394000;-26.454000000;2.738822000;-0.329690600000000;0.000000000000000;0.000000000000000;-0.944089100000000;0.991228;Default
barrel01.obj;-7.911394000;-26.933130000;0.684692400;-0.329690600000000;0.000000000000000;0.000000000000000;-0.944089100000000;0.991228;Default
barrel01.obj;-7.911394000;-26.020170000;0.684692400;-0.329690700000000;0.000000000000000;0.000000000000000;-0.944089000000000;0.877193;Default
barrel01.obj;-7.911394000;-25.182440000;0.684692400;0.707106800000000;0.000000000000000;0.000000000000000;0.707106800000000;1;Default
barrel01.obj;-7.911394000;-22.526500000;0.684692400;-0.329690600000000;0.000000000000000;0.000000000000000;-0.944089100000000;0.991228;Default
barrel01.obj;-7.911394000;-21.613540000;0.684692400;-0.329690700000000;0.000000000000000;0.000000000000000;-0.944089000000000;0.877193;Default
barrel01.obj;-7.911394000;-20.775810000;0.684692400;0.707106800000000;0.000000000000000;0.000000000000000;0.707106800000000;1;Default
barrel01.obj;-7.911394000;-18.615460000;4.463071000;-0.329690700000000;0.000000000000000;0.000000000000000;-0.944089000000000;0.877193;Default
barrel01.obj;-7.911394000;-17.777730000;4.463071000;0.707106800000000;0.000000000000000;0.000000000000000;0.707106800000000;1;Default
barrel01.obj;-14.234620000;-15.411960000;2.703243000;0.707106800000000;0.000000000000000;0.000000000000000;0.707106800000000;1;Default
barrel01.obj;-7.911394000;-20.108300000;2.759529000;-0.329690700000000;0.000000000000000;0.000000000000000;-0.944089000000000;0.877193;Default
barrel01.obj;-16.058010000;-15.411960000;0.648457800;0.707106800000000;0.000000000000000;0.000000000000000;0.707106800000000;1;Default
barrel01.obj;-11.118250000;-15.411960000;0.648457800;0.707106800000000;0.000000000000000;0.000000000000000;0.707106800000000;1;Default
barrel01.obj;-7.911394000;-25.937130000;4.466217000;-0.329690700000000;0.000000000000000;0.000000000000000;-0.944089000000000;0.877193;Default
barrel01.obj;-7.911394000;-23.890800000;4.466217000;-0.329690700000000;0.000000000000000;0.000000000000000;-0.944089000000000;0.877193;Default
barrel01.obj;-12.528520000;-28.485550000;2.694495000;-0.329690700000000;0.000000000000000;0.000000000000000;-0.944089000000000;0.877193;Default
barrel01.obj;-11.521340000;-28.821110000;2.694495000;-0.329690700000000;0.000000000000000;0.000000000000000;-0.944089000000000;0.877193;Default
barrel01.obj;-14.939920000;-28.275450000;2.694495000;-0.329690700000000;0.000000000000000;0.000000000000000;-0.944089000000000;0.7190105;Default
barrel01.obj;-14.399150000;-28.443700000;0.663730200;-0.329690700000000;0.000000000000000;0.000000000000000;-0.944089000000000;0.7190105;Default
barrel01.obj;-10.040170000;-28.540510000;0.663730200;-0.329690700000000;0.000000000000000;0.000000000000000;-0.944089000000000;0.7190105;Default
barrel01.obj;-14.537650000;-15.275270000;-1.938248000;0.707106800000000;0.000000000000000;0.000000000000000;0.707106800000000;1;Default
barrel01.obj;-18.153280000;-16.837240000;-1.938248000;0.707106800000000;0.000000000000000;0.000000000000000;0.707106800000000;1;Default
barrel01.obj;-11.276390000;-15.217980000;-1.938248000;0.707106800000000;0.000000000000000;0.000000000000000;0.707106800000000;1;Default
barrel01.obj;-8.097628000;-19.508030000;-1.938248000;0.707106800000000;0.000000000000000;0.000000000000000;0.707106800000000;1;Default
barrel01.obj;-8.011891000;-19.017980000;-0.985938200;0.836286100000000;0.000000000000000;0.000000000000000;0.548293300000000;1;Default
barrel01.obj;-9.116623000;-26.870290000;-1.938248000;0.707106800000000;0.000000000000000;0.000000000000000;0.707106800000000;1;Default
barrel01.obj;-7.911394000;-26.020170000;-1.931242000;-0.329690700000000;0.000000000000000;0.000000000000000;-0.944089000000000;0.877193;Default
barrel01.obj;-13.357490000;-28.603780000;-1.938248000;0.707106800000000;0.000000000000000;0.000000000000000;0.707106800000000;1;Default
barrel01.obj;-18.328480000;-27.662130000;-1.938248000;0.707106800000000;0.000000000000000;0.000000000000000;0.707106800000000;1;Default
barrel01.obj;-20.111680000;-26.707080000;-0.741382200;0.859406400000000;0.000000000000000;0.000000000000000;0.511293100000000;1;Default
barrel01.obj;-18.049950000;-28.688860000;-1.948164000;0.707106800000000;0.000000000000000;0.000000000000000;0.707106800000000;0.8849558;Default
barrel01.obj;-16.322190000;29.359430000;-1.938248000;0.707106800000000;0.000000000000000;0.000000000000000;0.707106800000000;1;Default
barrel01.obj;-17.328020000;29.481730000;-1.938248000;0.949699100000000;0.000000000000000;0.000000000000000;0.313163900000000;1;Default
barrel01.obj;-16.792130000;28.630640000;-1.938248000;0.949699100000000;0.000000000000000;0.000000000000000;0.313163900000000;1;Default
barrel01.obj;-16.877220000;29.167840000;-0.979144600;0.949699100000000;0.000000000000000;0.000000000000000;0.313163900000000;1;Default
barrel01.obj;-19.980110000;27.444370000;-1.925420000;0.949699100000000;0.000000000000000;0.000000000000000;0.313163900000000;1;Default
barrel01.obj;-7.766856000;25.666250000;-1.925420000;0.949699100000000;0.000000000000000;0.000000000000000;0.313163900000000;0.8928573;Default
barrel01.obj;-7.757766000;24.808000000;-1.925420000;0.788010700000000;0.000000000000000;0.000000000000000;0.615661500000000;0.8928569;Default
barrel01.obj;-7.771721000;25.227710000;-1.075943000;0.979045500000000;0.000000000000000;0.000000000000000;0.203641800000000;0.8928571;Default
barrel01.obj;-8.103453000;16.740100000;-1.925420000;0.788010700000000;0.000000000000000;0.000000000000000;0.615661500000000;0.8928569;Default
barrel01.obj;-7.951622000;17.542200000;-1.925420000;0.788010700000000;0.000000000000000;0.000000000000000;0.615661500000000;0.8928569;Default
barrel01.obj;-7.986592000;17.145850000;-1.054089000;-0.237685900000000;0.000000000000000;0.000000000000000;-0.971342100000000;0.8928571;Default
barrel01.obj;-7.779516000;20.582310000;-1.925420000;0.788010700000000;0.000000000000000;0.000000000000000;0.615661500000000;0.7697042;Default
barrel01.obj;-56.476050000;27.393410000;-1.899379000;0.707106800000000;0.000000000000000;0.000000000000000;0.707106800000000;0.9259259;Default
barrel01.obj;-55.330960000;17.309510000;-1.899379000;0.707106800000000;0.000000000000000;0.000000000000000;0.707106800000000;0.9259259;Default
barrel01.obj;-49.240100000;-0.692125100;-1.900684000;0.707106800000000;0.000000000000000;0.000000000000000;0.707106800000000;1;Default
barrel01.obj;-54.223260000;3.042403000;-1.900684000;0.707106800000000;0.000000000000000;0.000000000000000;0.707106800000000;1;Default
barrel01.obj;-62.828360000;27.057290000;-1.899379000;0.707106800000000;0.000000000000000;0.000000000000000;0.707106800000000;0.9259259;Default
barrel01.obj;-56.476040000;-17.758070000;-1.899375000;0.707106800000000;0.000000000000000;0.000000000000000;0.707106800000000;0.9259259;Default
