ModelFile;PositionX;PositionY;PositionZ;RotationX;RotationY;RotationZ;ScaleFactor;ModelId;Type
tirisfallgladecanopytree02.obj;18166.39;80.19614;14765.68;1;40.5;-2;0.9492188;134253;m2
tirisfallgladecanopytree02.obj;18483.3;89.89671;14753.92;0;39.646;0;0.9697266;131205;m2
tirisfallgladecanopytree04.obj;18140.99;85.34998;14724.74;-0.5;71.0444;9.5;1.018555;134255;m2
tirisfallgladecanopytree05.obj;18416.01;138.8884;14779.49;-2.5;94.1044;-6.5;1.058594;131209;m2
tirisfallgladecanopytree06.obj;18543.38;103.1811;14671.7;-3;260.274;-0.5;1.069336;131734;m2
tirisfallgladecanopytree05.obj;18572.13;98.03612;14615.88;6.5;208.38;6;1.018555;131224;m2
tirisfallgladecanopytree06.obj;18677.06;88.4647;14487.78;0;120.123;0;1.083008;131166;m2
tirisfallgladecanopytree06.obj;18461.61;88.76945;14674.69;-6;138.77;-0.5;1.032227;131211;m2
tirisfallgladecanopytree05.obj;18540.81;96.00739;14727.48;-0.5;92.8483;4;1.045898;131213;m2
tirisfallgladecanopytree05.obj;18506.7;88.19209;14852.98;-0.5;353.232;2;1.054688;131207;m2
tirisfallgladecanopytree05.obj;18490.98;92.219;14693.39;-1;224.743;7;1.023438;131738;m2
tirisfallgladecanopytree05.obj;18477.03;90.46233;14723.6;-1;128.577;-4.5;1.03125;131756;m2
tirisfallgladecanopytree05.obj;18686.46;103.9084;14569.52;1.5;311.395;10;1.003906;131154;m2
tirisfallgladecanopytree06.obj;18549.97;124.0562;14582.69;-1.5;228.064;-6;1.006836;131160;m2
tirisfallgladecanopytree05.obj;18569.47;102.804;14654.29;-4.5;172;4;1;153837;m2
tirisfallgladecanopytree05.obj;18562.42;103.418;14654.34;-5;172;3;1;153835;m2
tirisfallgladecanopytree05.obj;18533.64;83.24992;14835.24;0.5;257.692;0;1.032227;131759;m2
tirisfallgladecanopytree05.obj;18536.19;103.07;14787.31;-1.5;0;-4;1;142450;m2
tirisfallgladecanopytree05.obj;18575.74;97.77257;14611.47;0;351.892;4.5;0.9921875;131223;m2
tirisfallgladecanopytree05.obj;18575.2;118.5321;14541.37;-5.5;4.900055;-1;0.9736328;131161;m2
tirisfallgladecanopytree05.obj;18576.89;120.666;14543.73;-2;225.051;-4;0.9765625;131162;m2
tirisfallgladecanopytree06.obj;18161.78;82.13876;14772.87;1;40.5;8;0.9492188;134251;m2
tirisfallgladecanopytree03.obj;18510.99;90.38228;14746.41;0;0;0;1;131410;m2
tirisfallgladecanopytree04.obj;18524.67;102.0519;14771.02;0;3.5;0;1;142449;m2
tirisfallgladecanopytree05.obj;18554.95;63.07668;14936.31;0;0;0;1;142451;m2
tirisfallgladecanopytree06.obj;18589.37;101.0178;14629.93;-3;13.8212;2.5;0.9580078;131753;m2
tirisfallgladecanopytree04.obj;18130.2;96.02086;14573.81;-0.5;336.044;9.5;0.8984375;134261;m2
tirisfallgladecanopytree05.obj;18537.51;109.7326;14607.14;18.5;247.65;-4;0.8867188;131731;m2
tirisfallgladecanopytree02.obj;18430.6;123.6916;14684.81;0;106.104;0;0.8349609;131763;m2
tirisfallgladecanopytree04.obj;18119.82;102.2332;14477.61;-0.5;16.54443;9.5;0.8886719;134269;m2
tirisfallgladecanopytree05.obj;18687.25;105.1946;14447.94;-5;46.935;2.5;0.9160156;131720;m2
tirisfallgladecanopytree05.obj;18631.27;95.9136;14567.58;-7.5;178.489;3.5;0.8984375;131222;m2
tirisfallgladecanopytree05.obj;18539.52;103.36;14673.68;-3.5;184.686;-2.5;0.9228516;131735;m2
tirisfallgladecanopytree06.obj;18534.88;109.2124;14610.88;6;43.33142;0.5;0.9111328;131728;m2
tirisfallgladecanopytree06.obj;18633.27;68.18871;14947.44;-0.5;44.39709;-6.5;0.9111328;136484;m2
tirisfallgladecanopytree06.obj;18630.55;98.9533;14492.39;-1;8.912292;5;0.9111328;131165;m2
tirisfallgladecanopytree06.obj;18607.85;113.4921;14532.91;-2.5;68.5787;-7;0.8867188;131754;m2
tirisfallgladecanopytree03.obj;18538.81;173.3828;14370.22;0;131.477;0;0.9384766;144798;m2
tirisfallgladecanopytree05.obj;18169.45;82.62797;14775.57;-0.5;40.5;4.5;0.9091797;134254;m2
tirisfallgladecanopytree06.obj;18412.45;140.1508;14776.88;-4;65.20581;7.5;0.8671875;131210;m2
tirisfallgladecanopytree05.obj;18139.52;86.56514;14716.08;1;176;-3;0.8886719;134259;m2
tirisfallgladecanopytree06.obj;18510.27;103.396;14667.58;-5.5;160.284;5.5;0.8486328;131733;m2
tirisfallgladecanopytree05.obj;18153.39;88.29443;14719.34;1;150.83;0;0.8691406;134257;m2
tirisfallgladecanopytree05.obj;18672.53;106.359;14594.39;2;24.47031;-3.5;0.8447266;131155;m2
tirisfallgladecanopytree05.obj;18558.58;62.58556;14883.45;-1;130.016;-1;0.8603516;131304;m2
tirisfallgladecanopytree04.obj;18593.29;104.5384;14632.96;0;81.3782;0;0.8662109;136477;m2
tirisfallgladecanopytree05.obj;18521.45;110.3399;14616.31;5.5;282.819;5;0.7929688;131730;m2
tirisfallgladecanopytree05.obj;18608.64;110.7323;14652.13;-2;162.8;0;0.8222656;131737;m2
tirisfallgladecanopytree05.obj;18635.5;99.17947;14492.11;0;317.833;-3.5;0.8173828;131163;m2
tirisfallgladecanopytree05.obj;18490.75;97.17057;14654.62;0;13.48071;0;0.8134766;131309;m2
tirisfallgladecanopytree06.obj;18525.51;112.017;14615.89;0;152.418;7.5;0.7753906;131729;m2
tirisfallgladecanopytree05.obj;18565.88;70.16282;14853.05;-1;227.567;4;0.7822266;131746;m2
tirisfallgladecanopytree06.obj;18636.39;99.89365;14489.58;-2.5;271.701;8;0.7509766;131164;m2
tirisfallgladecanopytree06.obj;18514.87;82.96781;14853.87;1;60.58038;9.5;0.7509766;131298;m2
tirisfallgladecanopytree05.obj;18646.81;109.4226;14614.28;-5;14.96381;-3;0.7568359;136476;m2
tirisfallgladecanopytree05.obj;18137.88;98.03883;14573.3;1;81;-3;0.7685547;134260;m2
tirisfallgladecanopytree06.obj;18560.41;79.91241;14826.93;-1.5;66.45831;9;0.7412109;131750;m2
tirisfallgladecanopytree02.obj;18535.38;77.46232;14868.92;0;229.228;0;0.6679688;131764;m2
tirisfallgladecanopytree05.obj;18125.25;105.7271;14472.32;1;121.5;-3;0.7597656;134270;m2
tirisfallgladecanopytree05.obj;18134.03;95.9547;14584.99;1;55.82959;0;0.7480469;134263;m2
tirisfallgladecanopytree05.obj;18597.85;91.46616;14591.65;-2;0.637207;-4.5;0.7255859;131725;m2
tirisfallgladecanopytree05.obj;18129.85;106.727;14483.56;1;96.32959;0;0.7392578;134273;m2
tirisfalgladetree01.obj;18526.66;219.6135;14416.75;0;24.79691;0;0.7597656;144797;m2
tirisfallgladecanopytree05.obj;18489.43;92.84104;14720.06;-2;248.079;-7.5;0.6767578;131757;m2
tirisfallgladecanopytree05.obj;18565.03;78.77248;14826.43;0;201.243;5.5;0.6787109;131749;m2
tirisfallgladecanopytree05.obj;18459.92;105.507;14781.18;-3;356.869;-6;0.6591797;131762;m2
tirisfallgladecanopytree05.obj;18569.95;71.67113;14851.25;-3;317.098;2;0.6591797;131747;m2
tirisfallgladecanopytree05.obj;18568.29;86.36996;14776.76;-3;242.487;-7;0.6328125;131758;m2
tirisfallgladecanopytree05.obj;18472.35;103.3641;14779.05;0;286.719;0;0.6611328;131761;m2
tirisfallfallentree01.obj;18681.5;105.7231;14785.02;-0.866548;182;-47.5026;0.8095703;5801409;m2
tirisfallgladecanopytree03.obj;18148.29;87.05802;14713.89;0;268.881;0;0.5849609;134258;m2
tirisfallgladecanopytree05.obj;18604.14;108.8492;14650.96;-1.5;126.171;-4;0.5537109;131736;m2
tirisfallgladecanopytree06.obj;18148.22;87.84691;14724.23;0;358.423;-1.5;0.4941406;134256;m2
tirisfallgladecanopytree06.obj;18163.48;82.26461;14771.73;0;40.5;0;0.4785156;134252;m2
tirisfallgladecanopytree03.obj;18138.78;97.45952;14580.83;0;173.881;0;0.4648438;134262;m2
tirisfallgladecanopytree03.obj;18130.66;107.4839;14477.44;0;214.381;0;0.4541016;134272;m2
tirisfallgladecanopytree06.obj;18130.8;96.55223;14580;0;263.423;-1.5;0.375;134264;m2
tirisfallfallentree03.obj;18676.97;85.84509;14817.5;-8.88081;126.5;4.1051;2.929688;5801408;m2
tirisfallfallentree03.obj;18603.68;89.6747;14761.58;-6.89552;84.5;23.882;2.569336;5801340;m2
tirisfallfallentree02.obj;18669.7;71.26398;14908.07;-6.77819;141.5;6.63748;1.609375;5801410;m2
tirisfallfallentree03.obj;18590.73;101.5278;14688.2;-16;222.697;1.5;2.367188;138512;m2
tirisfallfallentree03.obj;18675.49;71.02628;14904.11;-8.42913;126.5;11.6082;2.25;5801407;m2
tirisfalltreestump02.obj;18609.63;68.37129;14893.97;5.9161;57.0419;11.4464;2.232422;5801364;m2
tirisfalltreestump02.obj;18595;100.633;14708.86;13.35;307.109;-2.29087;1.916016;5801339;m2
tirisfalltreestump02.obj;18630.92;88.85849;14783.02;15.2562;15.0419;0.314719;2.0625;5801335;m2
tirisfalltreestump02.obj;18653.06;86.81638;14807.25;28.257;15.0419;8.76937;1.932617;5801351;m2
tirisfalltreestump02.obj;18645.2;75.45294;14867.11;-1.08026;57.5419;15.376;1.652344;5801354;m2
tirisfalltreestump01.obj;18572.34;95.27995;14714.25;-3.5;236.422;-3;1.242188;131226;m2
tirisfalltreestump01.obj;18626.24;97.68752;14591.1;0;297.167;0;1.166016;130455;m2
terokkarweb04.obj;18139.02;87.2259;14715.01;1.56909;338.685;-0.887677;1.000977;5527852;m2
tirisfalltreestump02.obj;18594.68;100.585;14673.6;-2.5;227.16;-7;1.4375;131228;m2
plaguelandwesternbush04.obj;18558.39;89.84188;14759.65;12;54.27411;-5.5;1.460938;156714;m2
tirisfalltreestump02.obj;18622.03;87.93529;14782.37;15.6816;285.042;-15.8197;1.402344;5801336;m2
tirisfalltreestump02.obj;18610.75;93.54038;14750.9;3.5;330.542;1;1.413086;5801332;m2
plaguelandwesternbush04.obj;18517.11;101.485;14690.56;-2;20.7868;18;1.496094;157155;m2
plaguelandwesternbush04.obj;18539.87;97.5806;14723.19;0;33.63019;0;1.466797;157167;m2
westfallwagon01.obj;18645.18;110.1403;14642.07;2.73214;300.39;14.6591;1.149414;5801414;m2
plaguelandwesternbush04.obj;18490.99;91.79336;14722.21;14;34.94861;-14.5;1.341797;156726;m2
plaguelandwesternbush04.obj;18659.41;93.80631;14530.86;0;235.768;0;1.417969;157238;m2
tirisfalltreestump02.obj;18602.33;79.77932;14819.28;-0.416419;79.0419;14.3059;1.362305;5801347;m2
tirisfalltreestump01.obj;18637.68;83.19458;14810.36;16.5;8.547607;-1.5;1.085938;131231;m2
tirisfalltreestump02.obj;18611.36;68.47574;14902.79;5.9161;169.042;11.4464;1.362305;5801365;m2
plaguelandwesternbush04.obj;18567.92;95.46758;14714.78;0;49.28619;0;1.353516;157191;m2
plaguelandwesternbush04.obj;18553.89;63.27444;14933.03;0;120.084;0;1.361328;156636;m2
plaguelandwesternbush04.obj;18557.11;63.36863;14936.09;0;176.908;0;1.714844;156635;m2
plaguelandwesternbush04.obj;18566.8;77.90008;14825.22;16;68.19421;-2;1.301758;156662;m2
tirisfalltreestump02.obj;18609.76;92.24275;14757.35;-14.9752;81.0419;19.9886;1.25293;5801333;m2
plaguelandwesternbush04.obj;18671.46;98.11877;14779.47;-16;44.83661;11;1.171875;157216;m2
tirisfallfallentree03.obj;18644.53;112.504;14641.22;-86.0903;148.347;-119.775;1;5801415;m2
plaguelandwesternbush04.obj;18550.39;64.07761;14923.43;0;119.106;0;1.242188;156637;m2
plaguelandwesternbush04.obj;18667.21;95.81874;14781.37;0;341.411;0;1.325195;157214;m2
plaguelandwesternbush04.obj;18562.95;79.12218;14825.33;9;80.00488;-18.5;1.373047;156661;m2
tirisfalltreestump02.obj;18652.52;77.53136;14866.86;5.34504;322.042;-10.6811;1.072266;5801353;m2
plaguelandwesternbush04.obj;18572.35;97.26572;14612.06;0;163.591;0;1.316406;157183;m2
tirisfallfallentree03.obj;18645.28;112.1489;14642.08;-15.3831;33.28088;-10.6983;1;5801416;m2
tirisfalltreestump02.obj;18529.6;104.279;14675.23;4.5;302.034;-1.5;1.094727;131229;m2
plaguelandwesternbush04.obj;18491.29;89.48787;14752.23;8.5;151.803;6.5;1.157227;156723;m2
plaguelandwesternbush04.obj;18589.77;91.04549;14598.68;0;239.489;0;1.15918;157185;m2
plaguelandwesternbush04.obj;18671.28;94.74425;14791.08;-13.4552;59.31921;23.3068;1.109375;157215;m2
plaguelandwesternbush03.obj;18507.96;101.9939;14668.91;3;48.73682;14.5;1.1875;157160;m2
plaguelandwesternbush04.obj;18560.83;103.0121;14646.27;0;212.405;0;1.134766;157179;m2
plaguelandwesternbush04.obj;18593.89;91.02013;14595.84;0;34.14648;0;1.12793;157184;m2
plaguelandwesternbush04.obj;18671.19;110.5885;14652;8;64.33789;6.5;1.134766;157255;m2
tirisfalltreestump02.obj;18602.77;79.24931;14825.46;5.99634;66.5419;18.5716;0.9628906;5801348;m2
plaguelandwesternbush04.obj;18629.93;95.21781;14570.88;-10;191.75;-13.5;1.210938;157223;m2
plaguelandwesternbush04.obj;18570.26;85.87831;14775.49;0;38.0578;0;1.075195;156713;m2
tirisfalltreestump02.obj;18561.67;83.65633;14801.03;5.44258;159.141;-0.937189;1.067383;5801413;m2
tirisfalltreestump02.obj;18613.89;93.65224;14754.91;-0.258028;159.042;11.4209;0.9628906;5801334;m2
plaguelandwesternbush04.obj;18631.06;97.38998;14588.31;0;4.998932;0;1.305664;157217;m2
plaguelandwesternbush04.obj;18647.78;109.0484;14620.48;-18.5;139.904;2.5;0.9667969;157226;m2
plaguelandwesternbush04.obj;18587.04;101.614;14630.28;0;29.38928;0;1.038086;157181;m2
tirisfallfallentree03.obj;18644.89;113.6481;14640.71;-45.7246;34.9689;170.223;0.7998047;5801417;m2
tirisfalltreestump02.obj;18626.22;87.48282;14788.15;13.2352;285.042;-9.7152;0.9521484;5801337;m2
plaguelandwesternbush04.obj;18601.52;85.09;14788.04;0;81.90561;0;1.219727;156712;m2
plaguelandwesternbush04.obj;18660.88;96.02301;14539.42;0;254.3962;0;1.110352;157236;m2
plaguelandwesternbush04.obj;18634.5;91.54438;14781.11;0;277.38;0;1.208008;157212;m2
plaguelandwesternbush02.obj;18644.88;110.356;14666.61;5;222.645;-16;1.430664;157197;m2
tirisfalltreestump02.obj;18648.89;76.13943;14873.56;5.34504;217.542;-10.6811;0.8525391;5801355;m2
tirisfalltreestump02.obj;18599.81;102.216;14676.02;0.5;285.247;6.5;0.9580078;131227;m2
plaguelandwesternbush04.obj;18487.95;94.96331;14656.28;0;273.568;0;1.230469;157163;m2
plaguelandwesternbush04.obj;18621.5;97.8624;14591.62;0;209.56;0;0.9384766;157218;m2
plaguelandwesternbush02.obj;18600.14;77.57998;14830.95;-2;122.457;-2.5;1.495117;156711;m2
plaguelandwesternbush02.obj;18639.6;103.9791;14717.92;-19;43.34241;0;1.331055;157204;m2
tirisfalltreestump02.obj;18583.45;81.91278;14805.32;5.44258;193.141;-0.937189;0.9472656;5801349;m2
plaguelandwesternbush04.obj;18572.02;103.411;14653.94;0;334.478;0;0.9287109;157177;m2
plaguelandwesternbush02.obj;18542.18;102.693;14675.64;0;304.649;0;1.474609;157171;m2
plaguelandwesternbush03.obj;18492.78;92.4841;14673.77;0;15.02979;-1;1.151367;157161;m2
plaguelandwesternbush02.obj;18506.56;91.98208;14742.93;-1.5;205.242;15.5;1.336914;156721;m2
aeriepeaksbush02.obj;18559.36;92.00113;14754.34;3;305.045;-19;1.480469;156715;m2
tirisfalltreestump02.obj;18647.1;87.23274;14804.64;10.4672;261.042;-9.92618;0.8925781;5801352;m2
plaguelandwesternbush04.obj;18571.55;72.8127;14852.35;0;197.969;0;0.9453125;156664;m2
plaguelandwesternbush02.obj;18606.39;90.9956;14762.24;-8;246.189;-18;1.248047;156719;m2
plaguelandwesternbush04.obj;18560.84;104.7851;14656.51;0;177.512;0;1.103516;157178;m2
plaguelandwesternbush04.obj;18656.76;109.4946;14696.55;0;68.38098;0;0.8984375;157254;m2
tirisfalltreestump02.obj;18598.62;84.13294;14788.59;0;190.641;0;0.9267578;131230;m2
plaguelandwesternbush02.obj;18536.61;103.0817;14675.88;0;149.375;0;1.410156;157172;m2
plaguelandwesternbush04.obj;18576.39;97.7057;14615.71;0;104.154;0;0.9492188;157182;m2
plaguelandwesternbush04.obj;18591.28;103.624;14691.29;16.5;146.189;-1.5;0.7910156;157189;m2
plaguelandwesternbush02.obj;18540.23;96.98508;14730;0;336.093;0;1.430664;157170;m2
plaguelandwesternbush04.obj;18623.11;90.30167;14778.95;-4.5;81.60889;-13;0.96875;157211;m2
plaguelandwesternbush04.obj;18622.63;98.38329;14593.58;0;262.427;0;1;157219;m2
plaguelandwesternbush04.obj;18494.36;92.86149;14696.39;-13;296.948;6.5;0.7910156;156727;m2
plaguelandwesternbush04.obj;18605.08;110.068;14649.64;5;5.372498;19.5;0.9541016;157180;m2
aeriepeaksbush02.obj;18552.23;95.36843;14721.56;6.5;144.508;8;1.381836;157166;m2
plaguelandwesternbush04.obj;18626.75;95.0227;14566.3;-4;258.373;-16;0.8828125;157222;m2
plaguelandwesternbush04.obj;18629.38;89.6684;14789.87;-11.2276;96.7486;9.06593;0.8935547;157210;m2
plaguelandwesternbush04.obj;18548.93;100.5487;14696.53;0;206.245;0;0.8046875;157190;m2
tirisfalltreestump02.obj;18664.11;106.6708;14618.8;-8.48609;255.776;0.347876;0.7998047;130454;m2
plaguelandwesternbush02.obj;18518.41;91.80699;14747.13;-10;302.309;17.5;1.083008;156720;m2
plaguelandwesternbush02.obj;18542.58;99.60861;14706.23;0;291.773;0;1.313477;157169;m2
plaguelandwesternbush02.obj;18641.58;111.046;14655.91;0;55.84521;0;1.239258;157198;m2
plaguelandwesternbush02.obj;18614.3;95.71218;14748.13;-13.5;16.02948;-16.5;1.205078;156718;m2
plaguelandwesternbush02.obj;18521.09;102.224;14695.13;0;136.872;0;1.210938;157159;m2
plaguelandwesternbush04.obj;18562.16;61.70761;14886.56;0;114.096;0;0.7705078;156638;m2
plaguelandwesternbush04.obj;18566.42;71.57407;14851.58;0;279.468;0;0.8730469;156663;m2
tirisfalltreestump02.obj;18564.23;83.70866;14805.12;-3.15425;212.141;0.673541;0.6875;5801412;m2
plaguelandwesternbush04.obj;18631.78;91.33459;14778.58;-1;84.0809;-9;0.8916016;157213;m2
plaguelandwesternbush02.obj;18651.56;103.591;14724.08;-1.5;111.02;11;1.143555;157205;m2
tirisfalltreestump02.obj;18669.44;110.1444;14650.47;0;6.108582;0;0.8359375;130448;m2
aeriepeaksbush02.obj;18563.26;63.47753;14880.01;0;324.986;0;1.350586;156640;m2
plaguelandwesternbush04.obj;18656.81;93.09219;14529.38;0;254.352;0;0.7890625;157237;m2
aeriepeaksbush02.obj;18654.81;108.4307;14621.43;0;165.657;0;1.483398;157224;m2
aeriepeaksbush02.obj;18648.6;109.891;14616.37;5.5;284.236;-6;1.386719;157225;m2
plaguelandwesternbush03.obj;18489.06;91.3211;14678.43;0;354.682;0;0.9765625;157162;m2
aeriepeaksbush02.obj;18515.69;90.40004;14740.99;0;162.427;0;1.355469;156722;m2
plaguelandwesternbush02.obj;18495.58;93.91648;14702.54;1.5;54.8454;-20;0.9472656;156728;m2
plaguelandwesternbush04.obj;18571.14;103.076;14656.34;0;259.977;0;0.7685547;157176;m2
plaguelandwesternbush02.obj;18567.23;100.3641;14697.75;-12.1865;82.37469;3.31724;1.220703;5801383;m2
plaguelandwesternbush04.obj;18565.44;104.2255;14654.36;0;177.918;0;0.8330078;157175;m2
aeriepeaksbush02.obj;18609.94;110.9501;14654.11;-16;177.446;-1.5;1.316406;157187;m2
plaguelandwesternbush03.obj;18602.47;68.23966;14894.84;-9;107.23;-5.5;0.7548828;156642;m2
plaguelandwesternbush04.obj;18565.06;83.58865;14798.17;-9.5;272.568;2.5;0.7685547;156659;m2
plaguelandwesternbush02.obj;18556.12;103.657;14663.99;0.203024;306.375;-11.6591;0.9208984;5801384;m2
plaguelandwesternbush04.obj;18568.47;101.3339;14691.83;0;15.28619;0;0.6728516;5801382;m2
stonetalontools_saw01.obj;18583.56;104.377;14694.11;6.27727;64;79.4985;0.2998047;5801389;m2
tirisfalltreestump02.obj;18587.23;82.32094;14807;-3.15425;246.141;0.673541;0.5673828;5801350;m2
plaguelandwesternbush02.obj;18657.14;108.2996;14616.12;-9;242.618;-3;0.9072266;157228;m2
plaguelandwesternbush02.obj;18600;80.62127;14820.78;-3;149.891;-11;0.8222656;156654;m2
stonetalontools_saw01.obj;18651.8;81.54504;14865.64;10.9895;219.5;115.192;0.2998047;5801401;m2
aeriepeaksbush02.obj;18626.76;99.1078;14595.67;0;345.443;0;1.136719;157220;m2
stonetalontools_saw01.obj;18603.62;83.36588;14826.3;4.4027;310.5;111.304;0.2998047;5801402;m2
plaguelandwesternbush02.obj;18540.75;98.67493;14713.3;0;163.943;0;0.9560547;157168;m2
plaguelandwesternbush02.obj;18603.75;69.28018;14887.48;3;243.245;0.5;0.8662109;156643;m2
aeriepeaksbush02.obj;18519.03;100.9741;14701.25;6;157.944;-16;0.9492188;157156;m2
stonetalontools_saw01.obj;18648.66;99.83006;14718.19;11.326;223;99.1642;0.2998047;5801403;m2
plaguelandwesternbush04.obj;18559.64;101.2553;14689.3;-1.86278;163.745;1.94423;0.5546875;5801381;m2
plaguelandwesternbush02.obj;18604.72;81.3327;14816.46;11;192.102;3.5;0.9042969;156655;m2
plaguelandwesternbush02.obj;18585.58;82.95399;14802.13;4.5;276.249;8.5;0.8779297;156656;m2
aeriepeaksbush02.obj;18632.94;96.74434;14565.85;0;265.13;0;1.140625;157221;m2
plaguelandwesternbush02.obj;18652.97;109.4099;14613.41;0;252.638;0;0.8535156;157227;m2
aeriepeaksbush02.obj;18545.06;96.55817;14724.29;12.5;46.35269;-10;0.7724609;157165;m2
aeriepeaksbush02.obj;18560.58;62.02407;14885.44;0;334.961;0;0.9179688;156639;m2
aeriepeaksbush02.obj;18541.51;104.4078;14670.1;0;284.412;0;0.9853516;157174;m2
tirisfallgladebush03.obj;18666.89;110.9999;14653.53;0;345;0;1;129372;m2
aeriepeaksbush02.obj;18509.66;96.88651;14699.81;-0.5;2.054504;11;1.005859;157158;m2
aeriepeaksbush02.obj;18547.47;97.939;14710.71;5;52.8129;-4;0.7753906;157164;m2
aeriepeaksbush02.obj;18605.28;108.6816;14653.1;-5.5;66.50229;15.5;0.7773438;157186;m2
aeriepeaksbush02.obj;18529.78;103.703;14678.85;0;268.031;0;1.042969;157173;m2
aeriepeaksbush02.obj;18479.17;89.99236;14751.41;0;341.356;0;0.8554688;156724;m2
aeriepeaksbush02.obj;18478.1;88.8446;14726.1;0;233.522;0;0.765625;156725;m2
aeriepeaksbush02.obj;18509.41;96.8944;14696.21;0;172.183;-9;0.8134766;157157;m2
humanaxe01.obj;18649.38;78.59149;14875.11;128.17;47;-162.886;1.149414;5801406;m2
blastedlandsskull01.obj;18599.2;103.2313;14681.16;0;44.5;0;1;138556;m2
